"","player_name","team_name","action_type","shot_zone_range","shot_zone","shot_type"
"647","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"648","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"649","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"650","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"651","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"652","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"653","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"654","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"655","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"656","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"657","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"658","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"659","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"660","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"661","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"662","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"663","Stephen Curry","Golden State Warriors","Jump Bank Shot","8-16 ft.",2,"Bank"
"664","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"665","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"666","Stephen Curry","Golden State Warriors","Fadeaway Bank shot","8-16 ft.",2,"Bank"
"667","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"668","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"669","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"670","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"671","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"672","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"673","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"674","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"675","Stephen Curry","Golden State Warriors","Driving Slam Dunk Shot","Less Than 8 ft.",1,"Others"
"676","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"677","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"678","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"679","Stephen Curry","Golden State Warriors","Running Jump Shot","Less Than 8 ft.",1,"Jump"
"680","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"681","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"682","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"683","Stephen Curry","Golden State Warriors","Pullup Jump shot","8-16 ft.",2,"Jump"
"684","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"685","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"686","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"687","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"688","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"689","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"690","Stephen Curry","Golden State Warriors","Pullup Jump shot","Back Court Shot",0,"Jump"
"691","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"692","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"693","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"694","Stephen Curry","Golden State Warriors","Floating Jump shot","8-16 ft.",2,"Jump"
"695","Stephen Curry","Golden State Warriors","Running Jump Shot","16-24 ft.",3,"Jump"
"696","Stephen Curry","Golden State Warriors","Jump Shot","Less Than 8 ft.",1,"Jump"
"697","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"698","Stephen Curry","Golden State Warriors","Running Bank shot","8-16 ft.",2,"Bank"
"699","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"700","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"701","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"702","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"703","Stephen Curry","Golden State Warriors","Driving Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"704","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"705","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"706","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"707","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"708","Stephen Curry","Golden State Warriors","Running Layup Shot","Less Than 8 ft.",1,"Layup"
