"player_id","player_name","team_id","team_abbreviation","gp","reb","ast","tov","stl","blk","pf","type","n"
2200,"Pau Gasol",1610612741,"CHI",10,0.836065573770492,0.655737704918033,0.770491803278688,0.344262295081967,0.950819672131147,0.770491803278688,"playoff",61
200794,"Paul Millsap",1610612737,"ATL",16,0.819672131147541,0.704918032786885,0.131147540983607,0.868852459016393,0.688524590163934,0.131147540983607,"playoff",61
201583,"Ryan Anderson",1610612740,"NOP",4,0.401639344262295,0.508196721311475,0.278688524590164,0.040983606557377,0.524590163934426,0.278688524590164,"playoff",61
2733,"Shaun Livingston",1610612744,"GSW",21,0.245901639344262,0.385245901639344,0.852459016393443,0.221311475409836,0.278688524590164,0.852459016393443,"playoff",61
201939,"Stephen Curry",1610612744,"GSW",21,0.573770491803279,0.918032786885246,0.573770491803279,0.959016393442623,0.213114754098361,0.573770491803279,"playoff",61
203093,"Terrence Jones",1610612745,"HOU",17,0.5,0.204918032786885,0.770491803278688,0.344262295081967,0.622950819672131,0.770491803278688,"playoff",61
1495,"Tim Duncan",1610612759,"SAS",7,0.942622950819672,0.688524590163934,0.0573770491803279,0.721311475409836,0.860655737704918,0.0573770491803279,"playoff",61
202389,"Timofey Mozgov",1610612739,"CLE",20,0.754098360655738,0.163934426229508,0.368852459016393,0.221311475409836,0.918032786885246,0.368852459016393,"playoff",61
2754,"Tony Allen",1610612763,"MEM",10,0.614754098360656,0.327868852459016,0.434426229508197,0.991803278688525,0.786885245901639,0.434426229508197,"playoff",61
2772,"Trevor Ariza",1610612745,"HOU",17,0.704918032786885,0.581967213114754,0.278688524590164,0.926229508196721,0.213114754098361,0.278688524590164,"playoff",61
202684,"Tristan Thompson",1610612739,"CLE",20,0.901639344262295,0.114754098360656,0.5,0.122950819672131,0.827868852459016,0.5,"playoff",61
201936,"Tyreke Evans",1610612740,"NOP",4,0.573770491803279,0.860655737704918,0.5,0.721311475409836,0.377049180327869,0.5,"playoff",61
1713,"Vince Carter",1610612763,"MEM",11,0.401639344262295,0.204918032786885,0.827868852459016,0.426229508196721,0.278688524590164,0.827868852459016,"playoff",61
2216,"Zach Randolph",1610612763,"MEM",11,0.786885245901639,0.467213114754098,0.114754098360656,0.426229508196721,0.0983606557377049,0.114754098360656,"playoff",61
201143,"Al Horford",1610612737,"ATL",76,0.76056338028169,0.640845070422535,0.845070422535211,0.492957746478873,0.873239436619718,0.845070422535211,"regular",71
201582,"Alexis Ajinca",1610612740,"NOP",68,0.485915492957746,0.0704225352112676,0.429577464788732,0.0492957746478873,0.76056338028169,0.429577464788732,"regular",71
2738,"Andre Iguodala",1610612744,"GSW",77,0.288732394366197,0.570422535211268,0.950704225352113,0.669014084507042,0.373239436619718,0.950704225352113,"regular",71
101106,"Andrew Bogut",1610612744,"GSW",67,0.859154929577465,0.5,0.147887323943662,0.225352112676056,0.929577464788732,0.147887323943662,"regular",71
203076,"Anthony Davis",1610612740,"NOP",68,0.936619718309859,0.408450704225352,0.471830985915493,0.788732394366197,1,0.471830985915493,"regular",71
203085,"Austin Rivers",1610612746,"LAC",76,0.105633802816901,0.359154929577465,0.640845070422535,0.225352112676056,0.190140845070423,0.640845070422535,"regular",71
2757,"Beno Udrih",1610612763,"MEM",79,0.0704225352112676,0.528169014084507,0.985915492957746,0.225352112676056,0.0492957746478873,0.985915492957746,"regular",71
201933,"Blake Griffin",1610612746,"LAC",67,0.802816901408451,0.823943661971831,0.0845070422535211,0.556338028169014,0.563380281690141,0.0845070422535211,"regular",71
2546,"Carmelo Anthony",1610612752,"NYK",40,0.711267605633803,0.605633802816901,0.429577464788732,0.556338028169014,0.47887323943662,0.429577464788732,"regular",71
2547,"Chris Bosh",1610612748,"MIA",44,0.746478873239437,0.408450704225352,0.845070422535211,0.492957746478873,0.654929577464789,0.845070422535211,"regular",71
101108,"Chris Paul",1610612746,"LAC",82,0.450704225352113,1,0.26056338028169,0.943661971830986,0.190140845070423,0.26056338028169,"regular",71
201147,"Corey Brewer",1610612745,"HOU",80,0.338028169014085,0.408450704225352,0.429577464788732,0.753521126760563,0.190140845070423,0.429577464788732,"regular",71
201584,"Courtney Lee",1610612763,"MEM",77,0.140845070422535,0.338028169014085,0.774647887323944,0.556338028169014,0.190140845070423,0.774647887323944,"regular",71
203081,"Damian Lillard",1610612757,"POR",82,0.485915492957746,0.859154929577465,0.528169014084507,0.669014084507042,0.373239436619718,0.528169014084507,"regular",71
201967,"Dante Cunningham",1610612740,"NOP",66,0.352112676056338,0.105633802816901,0.845070422535211,0.330985915492958,0.654929577464789,0.845070422535211,"regular",71
101135,"David Lee",1610612744,"GSW",49,0.549295774647887,0.274647887323944,0.774647887323944,0.225352112676056,0.563380281690141,0.774647887323944,"regular",71
202326,"DeMarcus Cousins",1610612758,"SAC",59,1,0.71830985915493,0.0140845070422535,0.788732394366197,0.950704225352113,0.0140845070422535,"regular",71
203079,"Dion Waiters",1610612760,"OKC",80,0.161971830985915,0.359154929577465,0.528169014084507,0.612676056338028,0.373239436619718,0.528169014084507,"regular",71
1717,"Dirk Nowitzki",1610612742,"DAL",77,0.654929577464789,0.309859154929577,0.471830985915493,0.161971830985915,0.47887323943662,0.471830985915493,"regular",71
202700,"Donatas Motiejunas",1610612745,"HOU",71,0.654929577464789,0.309859154929577,0.0985915492957746,0.422535211267606,0.563380281690141,0.0985915492957746,"regular",71
203110,"Draymond Green",1610612744,"GSW",79,0.873239436619718,0.732394366197183,0.0563380281690141,0.838028169014085,0.873239436619718,0.0563380281690141,"regular",71
2730,"Dwight Howard",1610612745,"HOU",41,0.964788732394366,0.190140845070423,0.028169014084507,0.330985915492958,0.873239436619718,0.028169014084507,"regular",71
2548,"Dwyane Wade",1610612748,"MIA",62,0.309859154929577,0.788732394366197,0.774647887323944,0.669014084507042,0.373239436619718,0.774647887323944,"regular",71
201569,"Eric Gordon",1610612740,"NOP",61,0.190140845070423,0.753521126760563,0.309859154929577,0.422535211267606,0.190140845070423,0.309859154929577,"regular",71
203084,"Harrison Barnes",1610612744,"GSW",82,0.577464788732394,0.21830985915493,0.725352112676056,0.422535211267606,0.190140845070423,0.725352112676056,"regular",71
202697,"Iman Shumpert",1610612739,"CLE",62,0.323943661971831,0.408450704225352,0.366197183098592,0.71830985915493,0.373239436619718,0.366197183098592,"regular",71
2747,"J.R. Smith",1610612739,"CLE",70,0.232394366197183,0.528169014084507,0.309859154929577,0.669014084507042,0.373239436619718,0.309859154929577,"regular",71
201935,"James Harden",1610612745,"HOU",81,0.598591549295775,0.922535211267606,0.21830985915493,0.943661971830986,0.76056338028169,0.21830985915493,"regular",71
