"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"4982","Shot Chart Detail","0041400404","59","203110","Draymond Green","1610612744","Golden State Warriors","1","4","29","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-1,9.15,1,"made",1,2
"4983","Shot Chart Detail","0041400404","156","203110","Draymond Green","1610612744","Golden State Warriors","2","8","1","Missed Shot","Driving Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,4.5,8.35,1,"missed",0,2
"4984","Shot Chart Detail","0041400404","174","203110","Draymond Green","1610612744","Golden State Warriors","2","6","6","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,9.1,29.45,1,"made",1,3
"4985","Shot Chart Detail","0041400404","208","203110","Draymond Green","1610612744","Golden State Warriors","2","3","54","Made Shot","Running Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,7,8.35,1,"made",1,2
"4986","Shot Chart Detail","0041400404","218","203110","Draymond Green","1610612744","Golden State Warriors","2","3","24","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-12.8,26.65,1,"missed",0,3
"4987","Shot Chart Detail","0041400404","282","203110","Draymond Green","1610612744","Golden State Warriors","3","10","11","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.4,6.45,1,"missed",0,2
"4988","Shot Chart Detail","0041400404","317","203110","Draymond Green","1610612744","Golden State Warriors","3","7","31","Missed Shot","Running Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,0.6,11.85,1,"missed",0,2
"4989","Shot Chart Detail","0041400404","414","203110","Draymond Green","1610612744","Golden State Warriors","4","11","30","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"4990","Shot Chart Detail","0041400404","521","203110","Draymond Green","1610612744","Golden State Warriors","4","2","29","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-8.7,17.65,1,"made",1,2
"4991","Shot Chart Detail","0041400405","18","203110","Draymond Green","1610612744","Golden State Warriors","1","9","44","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-13.4,26.85,1,"missed",0,3
"4992","Shot Chart Detail","0041400405","32","203110","Draymond Green","1610612744","Golden State Warriors","1","7","41","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"4993","Shot Chart Detail","0041400405","35","203110","Draymond Green","1610612744","Golden State Warriors","1","7","9","Made Shot","Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"4994","Shot Chart Detail","0041400405","44","203110","Draymond Green","1610612744","Golden State Warriors","1","6","0","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.3,5.55,1,"made",1,2
"4995","Shot Chart Detail","0041400405","52","203110","Draymond Green","1610612744","Golden State Warriors","1","5","15","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-13.4,29.95,1,"made",1,3
"4996","Shot Chart Detail","0041400405","60","203110","Draymond Green","1610612744","Golden State Warriors","1","4","36","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.6,21.75,1,"missed",0,3
"4997","Shot Chart Detail","0041400405","94","203110","Draymond Green","1610612744","Golden State Warriors","1","1","5","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,2,7.55,1,"missed",0,2
"4998","Shot Chart Detail","0041400405","256","203110","Draymond Green","1610612744","Golden State Warriors","3","11","8","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,5.6,8.25,1,"missed",0,2
"4999","Shot Chart Detail","0041400405","417","203110","Draymond Green","1610612744","Golden State Warriors","4","9","15","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,2.9,6.75,1,"missed",0,2
"5000","Shot Chart Detail","0041400406","2","203110","Draymond Green","1610612744","Golden State Warriors","1","11","41","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",21,21.4,6.65,1,"missed",0,2
"5001","Shot Chart Detail","0041400406","31","203110","Draymond Green","1610612744","Golden State Warriors","1","7","50","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,5,10.25,1,"made",1,2
"5002","Shot Chart Detail","0041400406","78","203110","Draymond Green","1610612744","Golden State Warriors","1","2","33","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,1.8,29.95,1,"made",1,3
"5003","Shot Chart Detail","0041400406","154","203110","Draymond Green","1610612744","Golden State Warriors","2","8","48","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-15,24.75,1,"missed",0,3
"5004","Shot Chart Detail","0041400406","193","203110","Draymond Green","1610612744","Golden State Warriors","2","6","13","Made Shot","Turnaround Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-5.6,9.45,1,"made",1,2
"5005","Shot Chart Detail","0041400406","224","203110","Draymond Green","1610612744","Golden State Warriors","2","3","48","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.3,4.75,1,"missed",0,3
"5006","Shot Chart Detail","0041400406","253","203110","Draymond Green","1610612744","Golden State Warriors","2","1","54","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.25,1,"made",1,2
"5007","Shot Chart Detail","0041400406","279","203110","Draymond Green","1610612744","Golden State Warriors","3","11","42","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.25,1,"missed",0,2
"5008","Shot Chart Detail","0041400406","288","203110","Draymond Green","1610612744","Golden State Warriors","3","10","36","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,4.65,1,"missed",0,2
"5009","Shot Chart Detail","0041400406","294","203110","Draymond Green","1610612744","Golden State Warriors","3","9","56","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.1,7.55,1,"missed",0,2
"5010","Shot Chart Detail","0041400406","309","203110","Draymond Green","1610612744","Golden State Warriors","3","8","13","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-13.6,25.85,1,"made",1,3
"5011","Shot Chart Detail","0041400406","408","203110","Draymond Green","1610612744","Golden State Warriors","3","1","2","Made Shot","Running Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,3.4,8.25,1,"made",1,2
"5012","Shot Chart Detail","0041400406","447","203110","Draymond Green","1610612744","Golden State Warriors","4","10","59","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-22.9,15.75,1,"missed",0,3
"5013","Shot Chart Detail","0041400225","438","203210","JaMychal Green","1610612763","Memphis Grizzlies","4","2","2","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-9,20.15,1,"missed",0,2
"5014","Shot Chart Detail","0041400225","449","203210","JaMychal Green","1610612763","Memphis Grizzlies","4","0","41","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,14,25.85,1,"missed",0,3
"5015","Shot Chart Detail","0041400171","42","201145","Jeff Green","1610612763","Memphis Grizzlies","1","6","55","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-9.7,22.55,1,"missed",0,2
"5016","Shot Chart Detail","0041400171","133","201145","Jeff Green","1610612763","Memphis Grizzlies","2","11","49","Missed Shot","Hook Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",8,8.1,5.85,1,"missed",0,2
"5017","Shot Chart Detail","0041400171","136","201145","Jeff Green","1610612763","Memphis Grizzlies","2","11","17","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.7,7.85,1,"missed",0,2
"5018","Shot Chart Detail","0041400171","138","201145","Jeff Green","1610612763","Memphis Grizzlies","2","11","13","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.55,1,"made",1,2
"5019","Shot Chart Detail","0041400171","158","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","54","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.6,5.55,1,"made",1,2
"5020","Shot Chart Detail","0041400171","182","201145","Jeff Green","1610612763","Memphis Grizzlies","2","7","19","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",14,7,18.45,1,"missed",0,2
"5021","Shot Chart Detail","0041400171","203","201145","Jeff Green","1610612763","Memphis Grizzlies","2","6","3","Missed Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,4.95,1,"missed",0,2
"5022","Shot Chart Detail","0041400171","321","201145","Jeff Green","1610612763","Memphis Grizzlies","3","6","47","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",21,8.9,25.05,1,"made",1,2
"5023","Shot Chart Detail","0041400171","419","201145","Jeff Green","1610612763","Memphis Grizzlies","4","11","26","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",9,-7.1,11.25,1,"missed",0,2
"5024","Shot Chart Detail","0041400171","443","201145","Jeff Green","1610612763","Memphis Grizzlies","4","9","17","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-11.1,13.85,1,"missed",0,2
"5025","Shot Chart Detail","0041400171","447","201145","Jeff Green","1610612763","Memphis Grizzlies","4","8","57","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-2.6,9.95,1,"missed",0,2
"5026","Shot Chart Detail","0041400172","91","201145","Jeff Green","1610612763","Memphis Grizzlies","1","2","36","Missed Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-5.1,8.55,1,"missed",0,2
"5027","Shot Chart Detail","0041400172","104","201145","Jeff Green","1610612763","Memphis Grizzlies","1","1","5","Missed Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"missed",0,2
"5028","Shot Chart Detail","0041400172","121","201145","Jeff Green","1610612763","Memphis Grizzlies","2","11","21","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,3.2,23.95,1,"made",1,2
"5029","Shot Chart Detail","0041400172","128","201145","Jeff Green","1610612763","Memphis Grizzlies","2","10","12","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,17.4,23.55,1,"missed",0,3
"5030","Shot Chart Detail","0041400172","136","201145","Jeff Green","1610612763","Memphis Grizzlies","2","9","41","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-10.6,4.95,1,"missed",0,2
"5031","Shot Chart Detail","0041400172","150","201145","Jeff Green","1610612763","Memphis Grizzlies","2","7","57","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,6.2,9.65,1,"missed",0,2
"5032","Shot Chart Detail","0041400172","175","201145","Jeff Green","1610612763","Memphis Grizzlies","2","6","9","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,10.05,1,"made",1,3
"5033","Shot Chart Detail","0041400172","197","201145","Jeff Green","1610612763","Memphis Grizzlies","2","4","13","Missed Shot","Running Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,0.6,14.95,1,"missed",0,2
"5034","Shot Chart Detail","0041400172","355","201145","Jeff Green","1610612763","Memphis Grizzlies","3","0","53","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.5,5.05,1,"missed",0,3
"5035","Shot Chart Detail","0041400172","368","201145","Jeff Green","1610612763","Memphis Grizzlies","4","11","47","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4,8.05,1,"missed",0,2
"5036","Shot Chart Detail","0041400172","371","201145","Jeff Green","1610612763","Memphis Grizzlies","4","11","20","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,9.1,23.85,1,"made",1,2
"5037","Shot Chart Detail","0041400172","377","201145","Jeff Green","1610612763","Memphis Grizzlies","4","10","45","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,10.8,20.55,1,"missed",0,2
"5038","Shot Chart Detail","0041400172","413","201145","Jeff Green","1610612763","Memphis Grizzlies","4","7","27","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,12.4,10.75,1,"made",1,2
"5039","Shot Chart Detail","0041400173","121","201145","Jeff Green","1610612763","Memphis Grizzlies","2","11","6","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,13.8,18.95,1,"missed",0,2
"5040","Shot Chart Detail","0041400173","150","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","59","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.3,4.75,1,"made",1,2
"5041","Shot Chart Detail","0041400173","178","201145","Jeff Green","1610612763","Memphis Grizzlies","2","6","42","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,0.1,15.75,1,"missed",0,2
"5042","Shot Chart Detail","0041400173","368","201145","Jeff Green","1610612763","Memphis Grizzlies","3","1","21","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-1.8,13.75,1,"missed",0,2
"5043","Shot Chart Detail","0041400173","376","201145","Jeff Green","1610612763","Memphis Grizzlies","3","1","2","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4,7.25,1,"made",1,2
"5044","Shot Chart Detail","0041400173","405","201145","Jeff Green","1610612763","Memphis Grizzlies","4","11","22","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",19,-17.4,12.95,1,"missed",0,2
"5045","Shot Chart Detail","0041400173","418","201145","Jeff Green","1610612763","Memphis Grizzlies","4","10","9","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,11.6,10.25,1,"missed",0,2
"5046","Shot Chart Detail","0041400173","462","201145","Jeff Green","1610612763","Memphis Grizzlies","4","7","11","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-7,8.95,1,"missed",0,2
"5047","Shot Chart Detail","0041400173","480","201145","Jeff Green","1610612763","Memphis Grizzlies","4","4","54","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,3.2,5.25,1,"missed",0,2
"5048","Shot Chart Detail","0041400174","70","201145","Jeff Green","1610612763","Memphis Grizzlies","1","2","57","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,2.1,9.45,1,"missed",0,2
"5049","Shot Chart Detail","0041400174","123","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","54","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-16.8,18.95,1,"missed",0,2
"5050","Shot Chart Detail","0041400174","126","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","23","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",19,19.5,9.15,1,"made",1,2
"5051","Shot Chart Detail","0041400174","155","201145","Jeff Green","1610612763","Memphis Grizzlies","2","5","18","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-11.1,21.25,1,"missed",0,2
"5052","Shot Chart Detail","0041400174","165","201145","Jeff Green","1610612763","Memphis Grizzlies","2","4","47","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.25,1,"made",1,2
"5053","Shot Chart Detail","0041400174","324","201145","Jeff Green","1610612763","Memphis Grizzlies","4","11","11","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-9.7,21.45,1,"missed",0,2
"5054","Shot Chart Detail","0041400174","345","201145","Jeff Green","1610612763","Memphis Grizzlies","4","8","48","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,4.5,30.15,1,"made",1,3
"5055","Shot Chart Detail","0041400174","354","201145","Jeff Green","1610612763","Memphis Grizzlies","4","8","18","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-11.7,23.05,1,"missed",0,2
"5056","Shot Chart Detail","0041400174","357","201145","Jeff Green","1610612763","Memphis Grizzlies","4","7","50","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4.3,6.95,1,"missed",0,2
"5057","Shot Chart Detail","0041400174","375","201145","Jeff Green","1610612763","Memphis Grizzlies","4","6","43","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",9,-9.2,6.15,1,"missed",0,2
"5058","Shot Chart Detail","0041400175","69","201145","Jeff Green","1610612763","Memphis Grizzlies","1","3","45","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-13.8,9.65,1,"missed",0,2
"5059","Shot Chart Detail","0041400175","95","201145","Jeff Green","1610612763","Memphis Grizzlies","1","1","34","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,14.3,27.15,1,"missed",0,3
"5060","Shot Chart Detail","0041400175","111","201145","Jeff Green","1610612763","Memphis Grizzlies","1","0","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,7.8,20.05,1,"missed",0,2
"5061","Shot Chart Detail","0041400175","367","201145","Jeff Green","1610612763","Memphis Grizzlies","3","0","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",41,16.8,43.05,1,"missed",0,3
"5062","Shot Chart Detail","0041400175","386","201145","Jeff Green","1610612763","Memphis Grizzlies","4","9","41","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.55,1,"missed",0,2
"5063","Shot Chart Detail","0041400175","411","201145","Jeff Green","1610612763","Memphis Grizzlies","4","7","52","Missed Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.65,1,"missed",0,2
"5064","Shot Chart Detail","0041400175","436","201145","Jeff Green","1610612763","Memphis Grizzlies","4","5","0","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-10.5,16.85,1,"made",1,2
"5065","Shot Chart Detail","0041400175","445","201145","Jeff Green","1610612763","Memphis Grizzlies","4","3","54","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.45,1,"made",1,2
"5066","Shot Chart Detail","0041400175","469","201145","Jeff Green","1610612763","Memphis Grizzlies","4","1","16","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,22.6,15.35,1,"missed",0,3
"5067","Shot Chart Detail","0041400221","88","201145","Jeff Green","1610612763","Memphis Grizzlies","1","1","54","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,12.5,21.45,1,"missed",0,2
"5068","Shot Chart Detail","0041400221","93","201145","Jeff Green","1610612763","Memphis Grizzlies","1","1","23","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,6.75,1,"made",1,2
"5069","Shot Chart Detail","0041400221","99","201145","Jeff Green","1610612763","Memphis Grizzlies","1","0","5","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,16.5,26.95,1,"missed",0,3
"5070","Shot Chart Detail","0041400221","127","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","50","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,0.7,12.95,1,"missed",0,2
"5071","Shot Chart Detail","0041400221","146","201145","Jeff Green","1610612763","Memphis Grizzlies","2","6","48","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",13,7,17.35,1,"missed",0,2
"5072","Shot Chart Detail","0041400221","172","201145","Jeff Green","1610612763","Memphis Grizzlies","2","4","42","Missed Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",9,-7.5,11.35,1,"missed",0,2
"5073","Shot Chart Detail","0041400221","365","201145","Jeff Green","1610612763","Memphis Grizzlies","4","8","46","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,-2.4,14.05,1,"made",1,2
"5074","Shot Chart Detail","0041400221","388","201145","Jeff Green","1610612763","Memphis Grizzlies","4","7","17","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,6.35,1,"made",1,2
"5075","Shot Chart Detail","0041400221","403","201145","Jeff Green","1610612763","Memphis Grizzlies","4","5","44","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.3,7.55,1,"made",1,2
"5076","Shot Chart Detail","0041400222","102","201145","Jeff Green","1610612763","Memphis Grizzlies","1","2","22","Made Shot","Turnaround Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-5.2,8.85,1,"made",1,2
"5077","Shot Chart Detail","0041400222","149","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","41","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,8.6,31.35,1,"missed",0,3
"5078","Shot Chart Detail","0041400222","153","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","5","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",9,-5.9,12.75,1,"made",1,2
"5079","Shot Chart Detail","0041400222","175","201145","Jeff Green","1610612763","Memphis Grizzlies","2","5","41","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-15.7,25.25,1,"missed",0,3
"5080","Shot Chart Detail","0041400222","188","201145","Jeff Green","1610612763","Memphis Grizzlies","2","4","53","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,0.1,13.25,1,"made",1,2
"5081","Shot Chart Detail","0041400222","322","201145","Jeff Green","1610612763","Memphis Grizzlies","3","2","57","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.8,6.65,1,"made",1,2
"5082","Shot Chart Detail","0041400222","337","201145","Jeff Green","1610612763","Memphis Grizzlies","3","1","22","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.8,5.95,1,"missed",0,2
"5083","Shot Chart Detail","0041400222","508","201145","Jeff Green","1610612763","Memphis Grizzlies","3","1","20","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.4,7.75,1,"missed",0,2
"5084","Shot Chart Detail","0041400222","359","201145","Jeff Green","1610612763","Memphis Grizzlies","4","10","31","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",10,-6.4,13.25,1,"missed",0,2
"5085","Shot Chart Detail","0041400222","404","201145","Jeff Green","1610612763","Memphis Grizzlies","4","6","52","Missed Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",8,5.9,11.35,1,"missed",0,2
"5086","Shot Chart Detail","0041400223","92","201145","Jeff Green","1610612763","Memphis Grizzlies","1","2","8","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",18,18.1,8.85,1,"missed",0,2
"5087","Shot Chart Detail","0041400223","115","201145","Jeff Green","1610612763","Memphis Grizzlies","1","0","1","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-12.3,16.55,1,"missed",0,2
"5088","Shot Chart Detail","0041400223","172","201145","Jeff Green","1610612763","Memphis Grizzlies","2","7","2","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23,5.05,1,"made",1,3
"5089","Shot Chart Detail","0041400223","181","201145","Jeff Green","1610612763","Memphis Grizzlies","2","5","56","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,6.45,1,"missed",0,2
"5090","Shot Chart Detail","0041400223","209","201145","Jeff Green","1610612763","Memphis Grizzlies","2","3","45","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.5,6.35,1,"made",1,2
"5091","Shot Chart Detail","0041400223","389","201145","Jeff Green","1610612763","Memphis Grizzlies","4","11","7","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-21,18.35,1,"missed",0,3
"5092","Shot Chart Detail","0041400223","417","201145","Jeff Green","1610612763","Memphis Grizzlies","4","9","2","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,0,17.35,1,"missed",0,2
"5093","Shot Chart Detail","0041400223","419","201145","Jeff Green","1610612763","Memphis Grizzlies","4","8","53","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",21,16.3,19.05,1,"made",1,2
"5094","Shot Chart Detail","0041400224","153","201145","Jeff Green","1610612763","Memphis Grizzlies","2","8","35","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.1,6.65,1,"made",1,2
