"","Player","team_id","team_abbreviation","person_id","Team","GP","Poss","Freq","PPP","PTS","FGM","FGA","FG.","eFG.","FT_Freq","TO_Freq","SF_Freq","And_One_Freq","Score_Freq","Percentile","type"
"1942","Doug McDermott",1610612741,"CHI",203926,"CHI",74,101,0.151,0.97,98,39,83,47,53.6,0.05,0.139,0.04,0.01,0.426,0.699,3
"1943","Doug McDermott",1610612741,"CHI",203926,"CHI",74,22,0.033,0.55,12,3,9,33.3,33.3,0.136,0.455,0,0,0.273,0.575,5
"1944","Doug McDermott",1610612741,"CHI",203926,"CHI",74,102,0.152,0.77,79,27,94,28.7,38.3,0.039,0.049,0.029,0.01,0.294,0.25,6
"1945","Doug McDermott",1610612741,"CHI",203926,"CHI",74,19,0.028,0.89,17,7,17,41.2,41.2,0.105,0,0.053,0,0.474,0.68,7
"1946","Doug McDermott",1610612741,"CHI",203926,"CHI",74,28,0.042,0.96,27,12,27,44.4,46.3,0.036,0,0.036,0,0.464,0.335,8
"1947","Doug McDermott",1610612741,"CHI",203926,"CHI",74,190,0.284,1.18,225,79,182,43.4,59.1,0.032,0.026,0.032,0.016,0.432,0.928,10
"1948","Doug McDermott",1610612741,"CHI",203926,"CHI",74,107,0.16,1.05,112,44,95,46.3,54.2,0.065,0.056,0.065,0.009,0.458,0.363,11
"1949","Mitch McGary",1610612760,"OKC",203956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","JaVale McGee",1610612742,"DAL",201580,"DAL",33,50,0.292,1.3,65,29,44,65.9,65.9,0.12,0.04,0.12,0.04,0.66,0.672,2
"1951","JaVale McGee",1610612742,"DAL",201580,"DAL",33,14,0.082,0.21,3,0,1,0,0,0.214,0.714,0,0,0.143,0.089,5
"1952","JaVale McGee",1610612742,"DAL",201580,"DAL",33,13,0.076,0.38,5,2,9,22.2,22.2,0.077,0.231,0.077,0,0.231,0.032,7
"1953","JaVale McGee",1610612742,"DAL",201580,"DAL",33,34,0.199,0.94,32,15,30,50,50,0.088,0.029,0.088,0,0.5,0.289,8
"1954","JaVale McGee",1610612742,"DAL",201580,"DAL",33,39,0.228,1.15,45,20,29,69,69,0.154,0.103,0.103,0,0.615,0.817,9
"1955","Ben McLemore",1610612758,"SAC",203463,"SAC",61,41,0.079,0.46,19,8,27,29.6,31.5,0.024,0.317,0,0,0.22,0.064,1
"1956","Ben McLemore",1610612758,"SAC",203463,"SAC",61,31,0.06,1,31,14,26,53.8,53.8,0.065,0.097,0.065,0,0.516,0.134,2
"1957","Ben McLemore",1610612758,"SAC",203463,"SAC",61,37,0.071,1.08,40,15,30,50,58.3,0.108,0.135,0.081,0.054,0.459,0.844,3
"1958","Ben McLemore",1610612758,"SAC",203463,"SAC",61,18,0.035,0.83,15,5,13,38.5,42.3,0.111,0.167,0.111,0,0.389,0.542,4
"1959","Ben McLemore",1610612758,"SAC",203463,"SAC",61,28,0.054,0.43,12,2,8,25,31.3,0.143,0.571,0.036,0,0.214,0.382,5
"1960","Ben McLemore",1610612758,"SAC",203463,"SAC",61,63,0.122,0.81,51,20,53,37.7,42.5,0.095,0.079,0.095,0.016,0.381,0.316,6
"1961","Ben McLemore",1610612758,"SAC",203463,"SAC",61,10,0.019,1,10,5,9,55.6,55.6,0,0.1,0,0,0.5,0.392,8
"1962","Ben McLemore",1610612758,"SAC",203463,"SAC",61,145,0.28,0.82,119,35,113,31,43.8,0.09,0.152,0.083,0.021,0.31,0.267,10
"1963","Ben McLemore",1610612758,"SAC",203463,"SAC",61,143,0.276,1.1,157,60,111,54.1,60.4,0.126,0.119,0.098,0.021,0.524,0.485,11
"1964","Jordan McRae",1610612739,"CLE",203895,"PHX",6,10,0.256,0.8,8,2,5,40,50,0.2,0.3,0.2,0,0.4,0.556,1
"1965","Jordan McRae",1610612739,"CLE",203895,"PHX",6,12,0.308,1,12,4,8,50,56.3,0.25,0.167,0.25,0.083,0.5,0.274,11
"1966","Josh McRoberts",1610612748,"MIA",201177,"MIA",37,11,0.064,1.64,18,8,10,80,80,0.182,0,0.182,0.091,0.818,0.976,2
"1967","Josh McRoberts",1610612748,"MIA",201177,"MIA",37,23,0.135,0.87,20,9,18,50,50,0.087,0.13,0.087,0,0.435,0.64,4
"1968","Josh McRoberts",1610612748,"MIA",201177,"MIA",37,21,0.123,0.29,6,0,1,0,0,0.19,0.762,0.048,0,0.19,0.174,5
"1969","Josh McRoberts",1610612748,"MIA",201177,"MIA",37,31,0.181,0.84,26,9,27,33.3,40.7,0.129,0.065,0.129,0.065,0.355,0.187,9
"1970","Josh McRoberts",1610612748,"MIA",201177,"MIA",37,60,0.351,0.7,42,16,55,29.1,32.7,0.05,0.05,0.05,0.017,0.3,0.135,10
"1971","Jodie Meeks",1610612765,"DET",201975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","Salah Mejri",1610612742,"DAL",1626257,"DAL",22,35,0.343,1.03,36,14,25,56,56,0.171,0.114,0.171,0,0.514,0.202,2
"1973","Salah Mejri",1610612742,"DAL",1626257,"DAL",22,12,0.118,0.42,5,1,1,100,100,0.167,0.75,0,0,0.25,0.364,5
"1974","Salah Mejri",1610612742,"DAL",1626257,"DAL",22,13,0.127,1.15,15,7,10,70,70,0.077,0.231,0.077,0.077,0.538,0.687,8
"1975","Salah Mejri",1610612742,"DAL",1626257,"DAL",22,24,0.235,1.29,31,12,16,75,75,0.292,0.083,0.208,0.042,0.75,0.921,9
"1976","Jordan Mickey",1610612738,"BOS",1626175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","Khris Middleton",1610612749,"MIL",203114,"MIL",76,242,0.174,0.76,183,76,186,40.9,43,0.058,0.182,0.05,0.008,0.364,0.446,1
"1978","Khris Middleton",1610612749,"MIL",203114,"MIL",76,29,0.021,0.97,28,12,26,46.2,46.2,0.103,0,0.103,0,0.483,0.111,2
"1979","Khris Middleton",1610612749,"MIL",203114,"MIL",76,141,0.101,1.09,154,52,117,44.4,58.1,0.064,0.099,0.064,0,0.433,0.858,3
"1980","Khris Middleton",1610612749,"MIL",203114,"MIL",76,157,0.113,0.97,153,59,126,46.8,49.2,0.127,0.089,0.108,0.019,0.484,0.815,4
"1981","Khris Middleton",1610612749,"MIL",203114,"MIL",76,77,0.055,0.87,67,9,26,34.6,38.5,0.312,0.364,0.052,0.013,0.416,0.942,5
"1982","Khris Middleton",1610612749,"MIL",203114,"MIL",76,170,0.122,0.97,165,62,145,42.8,49.7,0.076,0.088,0.071,0.018,0.424,0.571,6
"1983","Khris Middleton",1610612749,"MIL",203114,"MIL",76,113,0.081,0.85,96,42,93,45.2,45.2,0.071,0.133,0.044,0.027,0.416,0.53,7
"1984","Khris Middleton",1610612749,"MIL",203114,"MIL",76,19,0.014,0.58,11,4,18,22.2,22.2,0.105,0,0.105,0.053,0.263,0.011,8
"1985","Khris Middleton",1610612749,"MIL",203114,"MIL",76,25,0.018,0.84,21,8,24,33.3,37.5,0.08,0,0.08,0.04,0.36,0.192,9
"1986","Khris Middleton",1610612749,"MIL",203114,"MIL",76,229,0.165,1.06,242,82,208,39.4,52.2,0.057,0.039,0.057,0.004,0.41,0.752,10
"1987","Khris Middleton",1610612749,"MIL",203114,"MIL",76,189,0.136,1.22,231,81,135,60,67,0.159,0.153,0.127,0.026,0.556,0.759,11
"1988","CJ Miles",1610612754,"IND",101139,"IND",59,51,0.072,0.69,35,13,43,30.2,36,0.059,0.098,0.059,0,0.314,0.314,1
"1989","CJ Miles",1610612754,"IND",101139,"IND",59,78,0.111,0.88,69,27,70,38.6,45.7,0.051,0.051,0.051,0,0.385,0.562,3
"1990","CJ Miles",1610612754,"IND",101139,"IND",59,19,0.027,1,19,6,16,37.5,46.9,0.105,0.053,0.053,0,0.421,0.892,4
"1991","CJ Miles",1610612754,"IND",101139,"IND",60,38,0.053,0.37,14,3,6,50,50,0.158,0.684,0.079,0,0.237,0.29,5
"1992","CJ Miles",1610612754,"IND",101139,"IND",60,132,0.183,0.96,127,43,116,37.1,48.7,0.076,0.068,0.068,0.023,0.379,0.548,6
"1993","CJ Miles",1610612754,"IND",101139,"IND",60,18,0.025,1.06,19,5,13,38.5,38.5,0.278,0,0.278,0,0.556,0.498,8
"1994","CJ Miles",1610612754,"IND",101139,"IND",59,18,0.026,0.89,16,5,17,29.4,38.2,0.056,0,0.056,0,0.333,0.249,9
"1995","CJ Miles",1610612754,"IND",101139,"IND",60,200,0.277,1.01,203,69,183,37.7,52.2,0.035,0.05,0.035,0,0.38,0.663,10
"1996","CJ Miles",1610612754,"IND",101139,"IND",59,147,0.209,1.17,172,61,118,51.7,61.9,0.136,0.095,0.129,0.034,0.51,0.645,11
"1997","Andre Miller",1610612759,"SAS",1889,"MIN",24,32,0.356,0.88,28,11,17,64.7,64.7,0.125,0.375,0.094,0.031,0.438,0.753,1
"1998","Andre Miller",1610612759,"SAS",1889,"SAS",9,16,0.372,1,16,6,11,54.5,54.5,0.125,0.188,0.125,0,0.5,0.942,1
"1999","Andre Miller",1610612759,"SAS",1889,"MIN",24,11,0.122,1.45,16,8,9,88.9,88.9,0,0.182,0,0,0.727,0.871,2
"2000","Andre Miller",1610612759,"SAS",1889,"MIN",24,12,0.133,0,0,0,4,0,0,0,0.667,0,0,0,0,5
"2001","Mike Miller",1610612743,"DEN",2034,"DEN",29,11,0.157,0.27,3,1,2,50,75,0,0.818,0,0,0.091,0.164,5
"2002","Mike Miller",1610612743,"DEN",2034,"DEN",29,35,0.5,1,35,12,33,36.4,53,0,0.057,0,0,0.343,0.635,10
"2003","Patty Mills",1610612759,"SAS",201988,"SAS",74,183,0.284,0.9,164,69,150,46,51,0.044,0.131,0.011,0,0.421,0.796,1
"2004","Patty Mills",1610612759,"SAS",201988,"SAS",74,29,0.045,1.24,36,18,26,69.2,69.2,0,0.103,0,0,0.621,0.582,2
"2005","Patty Mills",1610612759,"SAS",201988,"SAS",74,43,0.067,0.93,40,17,40,42.5,48.8,0.023,0.07,0.023,0.023,0.395,0.646,3
"2006","Patty Mills",1610612759,"SAS",201988,"SAS",74,16,0.025,0.94,15,6,13,46.2,50,0.063,0.125,0,0,0.438,0.756,4
"2007","Patty Mills",1610612759,"SAS",201988,"SAS",74,31,0.048,0.35,11,3,13,23.1,30.8,0.065,0.516,0,0,0.161,0.278,5
"2008","Patty Mills",1610612759,"SAS",201988,"SAS",74,83,0.129,1.24,103,36,80,45,62.5,0.036,0.024,0.024,0.024,0.446,0.939,6
"2009","Patty Mills",1610612759,"SAS",201988,"SAS",74,160,0.248,1.17,187,62,152,40.8,58.9,0.031,0.031,0.025,0.013,0.406,0.913,10
"2010","Patty Mills",1610612759,"SAS",201988,"SAS",74,90,0.14,0.8,72,29,76,38.2,43.4,0.044,0.111,0.011,0,0.367,0.085,11
"2011","Elijah Millsap",0,"",202407,"UTA",17,11,0.186,0.73,8,1,6,16.7,16.7,0.273,0.182,0.091,0,0.364,0.386,1
"2012","Elijah Millsap",0,"",202407,"UTA",17,20,0.339,0.45,9,3,15,20,23.3,0.1,0.15,0.1,0,0.25,0.014,10
"2013","Elijah Millsap",0,"",202407,"UTA",17,11,0.186,0.73,8,3,8,37.5,37.5,0.182,0.091,0.182,0,0.455,0.048,11
"2014","Paul Millsap",1610612737,"ATL",200794,"ATL",76,21,0.016,0.81,17,4,10,40,40,0.238,0.286,0.238,0,0.429,0.571,1
"2015","Paul Millsap",1610612737,"ATL",200794,"ATL",76,155,0.115,1.25,193,78,124,62.9,62.9,0.168,0.065,0.155,0.032,0.632,0.585,2
"2016","Paul Millsap",1610612737,"ATL",200794,"ATL",76,12,0.009,1,12,4,10,40,50,0.083,0.083,0.083,0,0.417,0.772,3
"2017","Paul Millsap",1610612737,"ATL",200794,"ATL",76,107,0.08,0.73,78,29,77,37.7,37.7,0.159,0.15,0.15,0.037,0.383,0.338,4
"2018","Paul Millsap",1610612737,"ATL",200794,"ATL",76,63,0.047,0.51,32,2,11,18.2,22.7,0.286,0.54,0.063,0,0.286,0.507,5
"2019","Paul Millsap",1610612737,"ATL",200794,"ATL",76,41,0.031,0.76,31,13,35,37.1,40,0.073,0.098,0.073,0.024,0.366,0.219,6
"2020","Paul Millsap",1610612737,"ATL",200794,"ATL",76,218,0.162,1.06,232,82,154,53.2,53.2,0.211,0.119,0.188,0.046,0.532,0.941,7
"2021","Paul Millsap",1610612737,"ATL",200794,"ATL",76,77,0.057,1.09,84,31,54,57.4,57.4,0.195,0.13,0.143,0.026,0.571,0.592,8
"2022","Paul Millsap",1610612737,"ATL",200794,"ATL",76,243,0.181,1,244,88,198,44.4,51.8,0.128,0.086,0.111,0.029,0.453,0.528,9
"2023","Paul Millsap",1610612737,"ATL",200794,"ATL",76,263,0.196,0.86,226,79,214,36.9,43.7,0.118,0.099,0.103,0.03,0.384,0.349,10
"2024","Paul Millsap",1610612737,"ATL",200794,"ATL",76,142,0.106,1.06,150,63,109,57.8,60.1,0.106,0.141,0.077,0.014,0.521,0.386,11
"2025","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,21,0.03,0.33,7,2,12,16.7,25,0.048,0.381,0,0,0.143,0.014,1
"2026","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,37,0.054,1.14,42,16,28,57.1,57.1,0.162,0.081,0.162,0,0.595,0.368,2
"2027","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,39,0.057,0.69,27,8,29,27.6,41.4,0.051,0.205,0.051,0,0.231,0.179,3
"2028","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,29,0.042,0.79,23,6,18,33.3,36.1,0.207,0.207,0.207,0.034,0.379,0.476,4
"2029","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,40,0.058,0.6,24,1,6,16.7,16.7,0.3,0.55,0,0,0.325,0.643,5
"2030","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,29,0.042,1.17,34,11,27,40.7,55.6,0.069,0,0.034,0,0.448,0.895,6
"2031","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,77,0.112,0.86,66,23,55,41.8,41.8,0.208,0.104,0.117,0.026,0.455,0.569,7
"2032","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,32,0.046,1.22,39,13,23,56.5,56.5,0.25,0,0.281,0,0.656,0.811,8
"2033","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,55,0.08,1.13,62,21,49,42.9,58.2,0.073,0.055,0.073,0.018,0.418,0.761,9
"2034","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,251,0.364,1.06,266,85,221,38.5,53.6,0.06,0.06,0.056,0.004,0.394,0.767,10
"2035","Nikola Mirotic",1610612741,"CHI",202703,"CHI",59,80,0.116,0.81,65,24,58,41.4,50,0.075,0.213,0.075,0.013,0.35,0.098,11
"2036","Nazr Mohammed",1610612760,"OKC",1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","Greg Monroe",1610612749,"MIL",202328,"MIL",74,202,0.177,1.21,244,96,157,61.1,61.1,0.208,0.059,0.188,0.045,0.629,0.509,2
"2038","Greg Monroe",1610612749,"MIL",202328,"MIL",74,58,0.051,0.88,51,20,51,39.2,39.2,0.155,0.017,0.155,0.052,0.448,0.647,4
"2039","Greg Monroe",1610612749,"MIL",202328,"MIL",74,56,0.049,0.73,41,11,16,68.8,68.8,0.196,0.536,0.036,0.018,0.375,0.808,5
"2040","Greg Monroe",1610612749,"MIL",202328,"MIL",74,12,0.011,0.92,11,4,10,40,40,0.167,0.083,0.167,0.083,0.417,0.478,6
"2041","Greg Monroe",1610612749,"MIL",202328,"MIL",74,387,0.339,0.87,335,136,298,45.6,45.6,0.132,0.124,0.111,0.026,0.447,0.589,7
"2042","Greg Monroe",1610612749,"MIL",202328,"MIL",74,163,0.143,1.14,186,78,140,55.7,55.7,0.123,0.037,0.11,0.018,0.583,0.665,8
"2043","Greg Monroe",1610612749,"MIL",202328,"MIL",74,122,0.107,1.1,134,60,97,61.9,61.9,0.09,0.131,0.082,0.016,0.549,0.692,9
"2044","Greg Monroe",1610612749,"MIL",202328,"MIL",74,72,0.063,0.9,65,29,68,42.6,42.6,0.069,0.014,0.056,0.028,0.444,0.423,10
"2045","Greg Monroe",1610612749,"MIL",202328,"MIL",74,59,0.052,1.22,72,30,47,63.8,63.8,0.153,0.102,0.169,0.068,0.593,0.753,11
"2046","Luis Montero",1610612757,"POR",1626242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","E'Twaun Moore",1610612741,"CHI",202734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","Eric Moreland",1610612758,"SAC",203961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","Marcus Morris",1610612765,"DET",202694,"DET",75,137,0.122,0.74,102,42,111,37.8,39.6,0.095,0.117,0.08,0.022,0.372,0.425,1
"2050","Marcus Morris",1610612765,"DET",202694,"DET",75,21,0.019,1.67,35,15,19,78.9,78.9,0.19,0,0.19,0.095,0.81,0.991,2
"2051","Marcus Morris",1610612765,"DET",202694,"DET",75,37,0.033,0.73,27,9,27,33.3,38.9,0.108,0.162,0.135,0.027,0.324,0.265,3
"2052","Marcus Morris",1610612765,"DET",202694,"DET",75,169,0.15,0.82,139,60,143,42,42.7,0.065,0.095,0.065,0.006,0.414,0.527,4
"2053","Marcus Morris",1610612765,"DET",202694,"DET",75,75,0.067,0.53,40,3,15,20,23.3,0.307,0.493,0,0,0.32,0.557,5
"2054","Marcus Morris",1610612765,"DET",202694,"DET",75,57,0.051,0.86,49,17,53,32.1,42.5,0.053,0.035,0.035,0.018,0.333,0.421,6
"2055","Marcus Morris",1610612765,"DET",202694,"DET",75,156,0.139,0.99,154,58,125,46.4,46.4,0.179,0.045,0.147,0.026,0.519,0.831,7
"2056","Marcus Morris",1610612765,"DET",202694,"DET",75,46,0.041,1.04,48,19,38,50,50,0.174,0.022,0.174,0.022,0.543,0.468,8
"2057","Marcus Morris",1610612765,"DET",202694,"DET",75,47,0.042,0.83,39,17,42,40.5,44,0.043,0.064,0.043,0,0.404,0.154,9
"2058","Marcus Morris",1610612765,"DET",202694,"DET",75,253,0.225,1.15,290,100,218,45.9,60.3,0.071,0.087,0.063,0.024,0.439,0.882,10
"2059","Marcus Morris",1610612765,"DET",202694,"DET",75,128,0.114,1.13,145,50,97,51.5,58.8,0.156,0.117,0.102,0.031,0.516,0.555,11
"2060","Markieff Morris",1610612764,"WAS",202693,"PHX",38,13,0.023,0.54,7,3,11,27.3,27.3,0.077,0.077,0.077,0,0.308,0.118,1
"2061","Markieff Morris",1610612764,"WAS",202693,"PHX",38,36,0.064,0.89,32,15,31,48.4,48.4,0.028,0.111,0,0,0.444,0.044,2
"2062","Markieff Morris",1610612764,"WAS",202693,"WAS",23,15,0.053,1.47,22,8,11,72.7,72.7,0.2,0.067,0.067,0,0.733,0.886,2
"2063","Markieff Morris",1610612764,"WAS",202693,"PHX",38,61,0.109,0.69,42,17,48,35.4,35.4,0.131,0.098,0.115,0.016,0.361,0.273,4
"2064","Markieff Morris",1610612764,"WAS",202693,"WAS",23,15,0.053,0.67,10,4,13,30.8,30.8,0.067,0.067,0.067,0,0.333,0.232,4
"2065","Markieff Morris",1610612764,"WAS",202693,"PHX",38,49,0.087,0.45,22,5,12,41.7,41.7,0.163,0.612,0.041,0.02,0.224,0.432,5
"2066","Markieff Morris",1610612764,"WAS",202693,"WAS",23,19,0.067,0.16,3,0,2,0,0,0.105,0.789,0,0,0.105,0.066,5
"2067","Markieff Morris",1610612764,"WAS",202693,"PHX",38,27,0.048,1.15,31,13,24,54.2,56.3,0.111,0.037,0.074,0.037,0.556,0.873,6
"2068","Markieff Morris",1610612764,"WAS",202693,"WAS",23,15,0.053,1.13,17,7,14,50,53.6,0.067,0,0.067,0,0.533,0.86,6
"2069","Markieff Morris",1610612764,"WAS",202693,"PHX",38,139,0.247,0.73,101,37,97,38.1,38.1,0.144,0.18,0.115,0.022,0.374,0.274,7
"2070","Markieff Morris",1610612764,"WAS",202693,"WAS",23,41,0.144,0.73,30,14,31,45.2,45.2,0.049,0.195,0.024,0,0.39,0.292,7
"2071","Markieff Morris",1610612764,"WAS",202693,"PHX",38,27,0.048,0.74,20,10,24,41.7,41.7,0.037,0.111,0.037,0.037,0.37,0.093,8
"2072","Markieff Morris",1610612764,"WAS",202693,"WAS",23,12,0.042,1.33,16,8,12,66.7,66.7,0,0,0,0,0.667,0.942,8
"2073","Markieff Morris",1610612764,"WAS",202693,"PHX",38,80,0.142,0.96,77,33,71,46.5,51.4,0.05,0.1,0.05,0.038,0.425,0.421,9
"2074","Markieff Morris",1610612764,"WAS",202693,"WAS",23,51,0.179,1.06,54,25,47,53.2,54.3,0.039,0.039,0.039,0,0.529,0.618,9
"2075","Markieff Morris",1610612764,"WAS",202693,"WAS",23,75,0.263,0.93,70,25,64,39.1,50.8,0.053,0.107,0.053,0.013,0.373,0.495,10
"2076","Markieff Morris",1610612764,"WAS",202693,"PHX",38,83,0.148,0.54,45,18,75,24,29.3,0.024,0.096,0.024,0.024,0.217,0.029,10
"2077","Markieff Morris",1610612764,"WAS",202693,"PHX",38,39,0.069,1.08,42,17,32,53.1,60.9,0.051,0.128,0.026,0,0.487,0.426,11
"2078","Markieff Morris",1610612764,"WAS",202693,"WAS",23,37,0.13,1.08,40,15,29,51.7,56.9,0.108,0.108,0.081,0,0.514,0.435,11
"2079","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,10,0.032,1,10,4,8,50,50,0.1,0.1,0.1,0,0.5,0.134,2
"2080","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,21,0.067,0.71,15,6,18,33.3,38.9,0.048,0.095,0.048,0,0.333,0.24,3
"2081","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,15,0.048,1.6,24,9,14,64.3,78.6,0.067,0,0.067,0,0.667,1,4
"2082","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,15,0.048,0.73,11,3,7,42.9,42.9,0.2,0.333,0,0,0.4,0.817,5
"2083","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,38,0.121,1.05,40,16,37,43.2,54.1,0,0.026,0,0,0.421,0.759,6
"2084","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,150,0.476,1.07,161,59,147,40.1,54.1,0.013,0.02,0.013,0.013,0.393,0.788,10
"2085","Anthony Morrow",1610612760,"OKC",201627,"OKC",58,47,0.149,0.91,43,14,41,34.1,47.6,0.085,0.043,0.064,0,0.362,0.163,11
"2086","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,36,0.151,0.89,32,13,25,52,52,0.111,0.194,0.111,0,0.472,0.044,2
"2087","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,14,0.059,0.43,6,1,1,100,100,0.143,0.786,0,0,0.214,0.382,5
"2088","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,53,0.222,0.91,48,22,43,51.2,51.2,0.094,0.094,0.094,0,0.472,0.703,7
"2089","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,12,0.05,1.08,13,6,10,60,60,0.083,0.083,0.083,0,0.583,0.573,8
"2090","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,43,0.18,0.84,36,14,32,43.8,45.3,0.14,0.14,0.116,0.023,0.419,0.182,9
"2091","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,50,0.209,0.78,39,13,45,28.9,41.1,0.04,0.06,0.04,0,0.28,0.209,10
"2092","Donatas Motiejunas",1610612745,"HOU",202700,"HOU",32,21,0.088,0.95,20,8,15,53.3,56.7,0.143,0.143,0.143,0,0.476,0.22,11
"2093","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,146,0.327,1.28,187,78,116,67.2,67.2,0.185,0.089,0.178,0.068,0.637,0.64,2
"2094","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,29,0.065,0.07,2,0,4,0,0,0.069,0.793,0,0,0.034,0.017,5
"2095","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,77,0.172,0.74,57,26,63,41.3,41.3,0.065,0.156,0.052,0.039,0.364,0.306,7
"2096","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,40,0.089,1,40,19,34,55.9,55.9,0.05,0.125,0.05,0.025,0.5,0.392,8
"2097","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,76,0.17,1.21,92,40,61,65.6,65.6,0.118,0.092,0.118,0.013,0.618,0.864,9
"2098","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,43,0.096,0.63,27,13,39,33.3,34.6,0,0.093,0,0,0.302,0.075,10
"2099","Timofey Mozgov",1610612739,"CLE",202389,"CLE",70,33,0.074,1.18,39,16,25,64,64,0.121,0.121,0.121,0,0.606,0.663,11
"2100","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,490,0.442,0.63,311,123,344,35.8,37.9,0.084,0.227,0.076,0.012,0.314,0.211,1
"2101","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,27,0.024,1.11,30,12,22,54.5,54.5,0.148,0.074,0.148,0.037,0.556,0.323,2
"2102","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,52,0.047,0.96,50,17,45,37.8,50,0.077,0.058,0.019,0,0.404,0.69,3
"2103","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,79,0.071,0.56,44,15,65,23.1,26.2,0.089,0.089,0.076,0,0.278,0.138,4
"2104","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,51,0.046,0.63,32,7,12,58.3,66.7,0.235,0.529,0.039,0,0.333,0.695,5
"2105","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,39,0.035,1.03,40,17,34,50,55.9,0.051,0.128,0.051,0.051,0.436,0.714,6
"2106","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,30,0.027,0.37,11,5,24,20.8,20.8,0.067,0.133,0.067,0,0.2,0.023,7
"2107","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,17,0.015,0.76,13,6,14,42.9,42.9,0.059,0.118,0.059,0,0.412,0.111,8
"2108","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,158,0.142,0.72,114,40,140,28.6,37.5,0.063,0.07,0.063,0.019,0.291,0.156,10
"2109","Emmanuel Mudiay",1610612743,"DEN",1626144,"DEN",63,166,0.15,0.8,133,48,118,40.7,41.9,0.145,0.169,0.133,0.024,0.398,0.09,11
"2110","Shabazz Muhammad",1610612750,"MIN",203498,"MIN",76,57,0.074,0.95,54,22,44,50,53.4,0.088,0.14,0.088,0,0.456,0.893,1
"2111","Shabazz Muhammad",1610612750,"MIN",203498,"MIN",76,69,0.089,1.43,99,37,53,69.8,69.8,0.261,0.029,0.246,0.058,0.725,0.847,2
"2112","Shabazz Muhammad",1610612750,"MIN",203498,"MIN",76,35,0.045,0.71,25,8,25,32,34,0.143,0.143,0.114,0,0.371,0.24,3
"2113","Shabazz Muhammad",1610612750,"MIN",203498,"MIN",76,40,0.052,0.47,19,7,29,24.1,24.1,0.1,0.175,0.1,0,0.275,0.065,4
"2114","Shabazz Muhammad",1610612750,"MIN",203498,"MIN",76,27,0.035,0.63,17,3,10,30,30,0.259,0.407,0.074,0.037,0.333,0.703,5
"2115","Shabazz Muhammad",1610612750,"MIN",203498,"MIN",76,89,0.115,0.85,76,31,77,40.3,40.3,0.112,0.045,0.112,0.022,0.438,0.412,6
