"","game_id","player_id","team_id","team_name","period","shot_distance","loc_x","loc_y"
"1794","0041400226","201939","1610612744","Golden State Warriors","3",0,0.2,5.55
"1795","0041400226","201939","1610612744","Golden State Warriors","3",0,-0.4,5.25
"1796","0041400226","201939","1610612744","Golden State Warriors","3",15,3.6,20.15
"1797","0041400226","201939","1610612744","Golden State Warriors","3",21,-13.3,22.55
"1798","0041400226","201939","1610612744","Golden State Warriors","3",13,12.1,11.55
"1799","0041400226","201939","1610612744","Golden State Warriors","3",62,-4.5,67.15
"1800","0041400226","201939","1610612744","Golden State Warriors","4",8,6.9,10.45
"1801","0041400226","201939","1610612744","Golden State Warriors","4",24,23.6,13.45
"1802","0041400226","201939","1610612744","Golden State Warriors","4",23,23.1,4.65
"1803","0041400226","201939","1610612744","Golden State Warriors","4",25,16.8,25.05
"1804","0041400226","201939","1610612744","Golden State Warriors","4",19,-19.9,6.65
"1805","0041400226","201939","1610612744","Golden State Warriors","4",21,15.4,20.15
"1806","0041400226","201939","1610612744","Golden State Warriors","4",25,6.2,29.85
"1807","0041400226","201939","1610612744","Golden State Warriors","4",24,-4.8,29.35
"1808","0041400311","201939","1610612744","Golden State Warriors","1",10,-2.9,14.85
"1809","0041400311","201939","1610612744","Golden State Warriors","1",16,-11.6,17.15
"1810","0041400311","201939","1610612744","Golden State Warriors","1",25,-20.1,21.65
"1811","0041400311","201939","1610612744","Golden State Warriors","1",25,-22.6,17.55
"1812","0041400311","201939","1610612744","Golden State Warriors","1",24,5.3,29.15
"1813","0041400311","201939","1610612744","Golden State Warriors","1",26,3.1,31.35
"1814","0041400311","201939","1610612744","Golden State Warriors","2",21,-21.5,8.25
"1815","0041400311","201939","1610612744","Golden State Warriors","2",26,12.2,28.25
"1816","0041400311","201939","1610612744","Golden State Warriors","2",20,-18.3,13.85
"1817","0041400311","201939","1610612744","Golden State Warriors","3",15,6.1,19.85
"1818","0041400311","201939","1610612744","Golden State Warriors","3",21,-20.7,12.35
"1819","0041400311","201939","1610612744","Golden State Warriors","3",23,-23.4,8.95
"1820","0041400311","201939","1610612744","Golden State Warriors","3",23,23.1,11.35
"1821","0041400311","201939","1610612744","Golden State Warriors","3",26,-20.5,21.75
"1822","0041400311","201939","1610612744","Golden State Warriors","3",23,23.3,7.15
"1823","0041400311","201939","1610612744","Golden State Warriors","3",28,19.2,26.55
"1824","0041400311","201939","1610612744","Golden State Warriors","4",1,1.5,6.45
"1825","0041400311","201939","1610612744","Golden State Warriors","4",3,0.2,8.25
"1826","0041400311","201939","1610612744","Golden State Warriors","4",2,2.1,6.75
"1827","0041400311","201939","1610612744","Golden State Warriors","4",26,-7.5,30.15
"1828","0041400311","201939","1610612744","Golden State Warriors","4",2,1.5,6.75
"1829","0041400311","201939","1610612744","Golden State Warriors","4",1,-0.8,6.95
"1830","0041400312","201939","1610612744","Golden State Warriors","1",5,-3.5,8.95
"1831","0041400312","201939","1610612744","Golden State Warriors","1",24,-17.9,22.45
"1832","0041400312","201939","1610612744","Golden State Warriors","1",27,-15.3,28.55
"1833","0041400312","201939","1610612744","Golden State Warriors","1",2,0.4,7.25
"1834","0041400312","201939","1610612744","Golden State Warriors","1",27,-18.7,25.85
"1835","0041400312","201939","1610612744","Golden State Warriors","1",23,-23.2,8.35
"1836","0041400312","201939","1610612744","Golden State Warriors","1",23,23.4,8.05
"1837","0041400312","201939","1610612744","Golden State Warriors","1",26,-6.4,30.95
"1838","0041400312","201939","1610612744","Golden State Warriors","1",26,-10,29.35
"1839","0041400312","201939","1610612744","Golden State Warriors","2",21,-18.5,17.05
"1840","0041400312","201939","1610612744","Golden State Warriors","2",24,-1.8,29.45
"1841","0041400312","201939","1610612744","Golden State Warriors","3",9,1.8,14.85
"1842","0041400312","201939","1610612744","Golden State Warriors","3",1,-1,5.35
"1843","0041400312","201939","1610612744","Golden State Warriors","3",26,2.8,31.55
"1844","0041400312","201939","1610612744","Golden State Warriors","3",0,0.6,5.55
"1845","0041400312","201939","1610612744","Golden State Warriors","3",23,23,8.05
"1846","0041400312","201939","1610612744","Golden State Warriors","3",2,2.8,6.15
"1847","0041400312","201939","1610612744","Golden State Warriors","4",1,0.7,6.45
"1848","0041400312","201939","1610612744","Golden State Warriors","4",22,-10.5,25.35
"1849","0041400312","201939","1610612744","Golden State Warriors","4",26,11.3,28.75
"1850","0041400312","201939","1610612744","Golden State Warriors","4",21,-11.4,23.55
"1851","0041400313","201939","1610612744","Golden State Warriors","1",25,23.3,14.35
"1852","0041400313","201939","1610612744","Golden State Warriors","1",25,-7.1,29.45
"1853","0041400313","201939","1610612744","Golden State Warriors","2",26,23.1,18.15
"1854","0041400313","201939","1610612744","Golden State Warriors","2",4,0.7,9.35
"1855","0041400313","201939","1610612744","Golden State Warriors","2",1,1.8,5.95
"1856","0041400313","201939","1610612744","Golden State Warriors","2",29,0.4,34.25
"1857","0041400313","201939","1610612744","Golden State Warriors","2",8,-7.8,7.45
"1858","0041400313","201939","1610612744","Golden State Warriors","3",20,20.7,5.65
"1859","0041400313","201939","1610612744","Golden State Warriors","3",9,-6,12.45
"1860","0041400313","201939","1610612744","Golden State Warriors","3",23,-23.1,7.75
"1861","0041400313","201939","1610612744","Golden State Warriors","3",4,-4.1,6.15
"1862","0041400313","201939","1610612744","Golden State Warriors","3",7,0.2,12.35
"1863","0041400313","201939","1610612744","Golden State Warriors","3",23,-23.2,5.95
"1864","0041400313","201939","1610612744","Golden State Warriors","3",25,12.1,27.25
"1865","0041400313","201939","1610612744","Golden State Warriors","3",2,-2.3,7.15
"1866","0041400313","201939","1610612744","Golden State Warriors","3",4,4.3,6.35
"1867","0041400313","201939","1610612744","Golden State Warriors","3",22,-22.9,5.35
"1868","0041400313","201939","1610612744","Golden State Warriors","4",3,3.6,6.15
"1869","0041400313","201939","1610612744","Golden State Warriors","4",24,-18,21.75
"1870","0041400314","201939","1610612744","Golden State Warriors","1",24,-9.8,28.05
"1871","0041400314","201939","1610612744","Golden State Warriors","1",25,14.3,25.85
"1872","0041400314","201939","1610612744","Golden State Warriors","1",25,-13.3,26.65
"1873","0041400314","201939","1610612744","Golden State Warriors","1",23,-22.9,7.85
"1874","0041400314","201939","1610612744","Golden State Warriors","1",24,16.6,23.65
"1875","0041400314","201939","1610612744","Golden State Warriors","1",25,0.9,30.95
"1876","0041400314","201939","1610612744","Golden State Warriors","1",24,22.3,16.05
"1877","0041400314","201939","1610612744","Golden State Warriors","3",21,10.6,24.25
"1878","0041400314","201939","1610612744","Golden State Warriors","3",24,-15.2,24.95
"1879","0041400314","201939","1610612744","Golden State Warriors","3",10,-1.6,16.05
"1880","0041400314","201939","1610612744","Golden State Warriors","4",25,-13.6,26.85
"1881","0041400314","201939","1610612744","Golden State Warriors","4",0,0.6,4.75
"1882","0041400314","201939","1610612744","Golden State Warriors","4",25,-15.5,25.55
"1883","0041400314","201939","1610612744","Golden State Warriors","4",24,-20.7,19.05
"1884","0041400314","201939","1610612744","Golden State Warriors","4",25,3.9,30.15
"1885","0041400314","201939","1610612744","Golden State Warriors","4",24,-16,23.65
"1886","0041400314","201939","1610612744","Golden State Warriors","4",9,8.8,9.65
"1887","0041400314","201939","1610612744","Golden State Warriors","4",0,0.1,4.95
"1888","0041400315","201939","1610612744","Golden State Warriors","1",6,5,9.95
"1889","0041400315","201939","1610612744","Golden State Warriors","1",3,-1.6,8.65
"1890","0041400315","201939","1610612744","Golden State Warriors","1",19,-16,17.15
"1891","0041400315","201939","1610612744","Golden State Warriors","1",5,-1.1,10.25
"1892","0041400315","201939","1610612744","Golden State Warriors","1",28,-13.9,29.65
"1893","0041400315","201939","1610612744","Golden State Warriors","1",27,16.8,26.65
"1894","0041400315","201939","1610612744","Golden State Warriors","1",26,6.4,31.35
"1895","0041400315","201939","1610612744","Golden State Warriors","2",26,-18.7,24.25
"1896","0041400315","201939","1610612744","Golden State Warriors","2",4,-0.4,9.65
"1897","0041400315","201939","1610612744","Golden State Warriors","2",5,2.1,10.05
"1898","0041400315","201939","1610612744","Golden State Warriors","2",23,-22.8,8.85
"1899","0041400315","201939","1610612744","Golden State Warriors","2",30,8.1,34.35
"1900","0041400315","201939","1610612744","Golden State Warriors","3",25,14.4,26.85
"1901","0041400315","201939","1610612744","Golden State Warriors","3",7,-5.4,10.75
"1902","0041400315","201939","1610612744","Golden State Warriors","3",26,16.5,25.85
"1903","0041400315","201939","1610612744","Golden State Warriors","3",2,1,7.75
"1904","0041400315","201939","1610612744","Golden State Warriors","3",27,-17.7,25.75
"1905","0041400315","201939","1610612744","Golden State Warriors","3",27,12.5,30.15
"1906","0041400315","201939","1610612744","Golden State Warriors","4",9,-1.6,14.85
"1907","0041400315","201939","1610612744","Golden State Warriors","4",27,-1.6,32.65
"1908","0041400315","201939","1610612744","Golden State Warriors","4",6,3.4,10.75
"1909","0041400401","201939","1610612744","Golden State Warriors","1",23,7.3,27.75
"1910","0041400401","201939","1610612744","Golden State Warriors","1",17,-11.6,18.75
"1911","0041400401","201939","1610612744","Golden State Warriors","1",1,1.8,5.95
"1912","0041400401","201939","1610612744","Golden State Warriors","1",6,3.2,10.85
"1913","0041400401","201939","1610612744","Golden State Warriors","1",11,-9.2,12.75
"1914","0041400401","201939","1610612744","Golden State Warriors","1",21,21.2,10.85
"1915","0041400401","201939","1610612744","Golden State Warriors","1",26,-7,30.75
"1916","0041400401","201939","1610612744","Golden State Warriors","2",14,-6.8,18.15
"1917","0041400401","201939","1610612744","Golden State Warriors","2",22,-22.8,6.75
"1918","0041400401","201939","1610612744","Golden State Warriors","2",26,14,27.45
"1919","0041400401","201939","1610612744","Golden State Warriors","2",2,-1.9,6.65
"1920","0041400401","201939","1610612744","Golden State Warriors","3",25,6.2,29.65
"1921","0041400401","201939","1610612744","Golden State Warriors","3",17,6.1,21.15
"1922","0041400401","201939","1610612744","Golden State Warriors","3",1,-0.5,6.35
"1923","0041400401","201939","1610612744","Golden State Warriors","4",8,1.7,13.55
"1924","0041400401","201939","1610612744","Golden State Warriors","4",26,19.3,22.85
"1925","0041400401","201939","1610612744","Golden State Warriors","4",17,-1.1,23.05
"1926","0041400401","201939","1610612744","Golden State Warriors","4",20,5.9,24.45
"1927","0041400401","201939","1610612744","Golden State Warriors","4",2,1.2,7.75
"1928","0041400401","201939","1610612744","Golden State Warriors","5",26,-20.2,23.05
"1929","0041400402","201939","1610612744","Golden State Warriors","1",29,-19.6,27.25
"1930","0041400402","201939","1610612744","Golden State Warriors","1",24,0.2,29.95
"1931","0041400402","201939","1610612744","Golden State Warriors","1",2,2.1,7.25
"1932","0041400402","201939","1610612744","Golden State Warriors","1",15,0,20.65
"1933","0041400402","201939","1610612744","Golden State Warriors","1",25,-10.6,28.55
"1934","0041400402","201939","1610612744","Golden State Warriors","1",2,1.5,6.65
"1935","0041400402","201939","1610612744","Golden State Warriors","2",23,23.4,10.05
"1936","0041400402","201939","1610612744","Golden State Warriors","2",23,-23.1,10.05
"1937","0041400402","201939","1610612744","Golden State Warriors","2",25,8.9,29.65
"1938","0041400402","201939","1610612744","Golden State Warriors","2",28,3.6,33.55
"1939","0041400402","201939","1610612744","Golden State Warriors","3",25,-17.7,23.85
"1940","0041400402","201939","1610612744","Golden State Warriors","3",2,1.8,6.95
"1941","0041400402","201939","1610612744","Golden State Warriors","3",26,-17.1,25.05
"1942","0041400402","201939","1610612744","Golden State Warriors","4",25,20.1,20.95
"1943","0041400402","201939","1610612744","Golden State Warriors","4",13,-6,16.85
"1944","0041400402","201939","1610612744","Golden State Warriors","4",23,-23.1,5.35
"1945","0041400402","201939","1610612744","Golden State Warriors","4",26,19.3,23.95
"1946","0041400402","201939","1610612744","Golden State Warriors","4",23,-22.9,10.55
"1947","0041400402","201939","1610612744","Golden State Warriors","4",2,0.4,7.75
"1948","0041400402","201939","1610612744","Golden State Warriors","5",25,8,29.95
"1949","0041400402","201939","1610612744","Golden State Warriors","5",25,-18.7,22.85
"1950","0041400402","201939","1610612744","Golden State Warriors","5",1,0.7,6.75
"1951","0041400402","201939","1610612744","Golden State Warriors","5",19,-19.3,7.45
"1952","0041400403","201939","1610612744","Golden State Warriors","1",25,21.2,19.05
"1953","0041400403","201939","1610612744","Golden State Warriors","1",4,3.2,8.85
"1954","0041400403","201939","1610612744","Golden State Warriors","1",25,23,16.55
"1955","0041400403","201939","1610612744","Golden State Warriors","1",14,7.6,18.15
"1956","0041400403","201939","1610612744","Golden State Warriors","1",25,16.6,25.05
"1957","0041400403","201939","1610612744","Golden State Warriors","2",26,15.5,26.35
"1958","0041400403","201939","1610612744","Golden State Warriors","3",8,1,14.05
"1959","0041400403","201939","1610612744","Golden State Warriors","3",18,2.9,23.35
"1960","0041400403","201939","1610612744","Golden State Warriors","3",8,-3.8,12.65
"1961","0041400403","201939","1610612744","Golden State Warriors","3",28,18.9,26.15
"1962","0041400403","201939","1610612744","Golden State Warriors","3",9,3.9,13.45
"1963","0041400403","201939","1610612744","Golden State Warriors","4",25,-0.8,30.25
"1964","0041400403","201939","1610612744","Golden State Warriors","4",1,-1.1,5.85
"1965","0041400403","201939","1610612744","Golden State Warriors","4",25,16.6,24.25
"1966","0041400403","201939","1610612744","Golden State Warriors","4",25,11.6,27.95
"1967","0041400403","201939","1610612744","Golden State Warriors","4",29,0,34.25
"1968","0041400403","201939","1610612744","Golden State Warriors","4",33,-20.7,32.15
"1969","0041400403","201939","1610612744","Golden State Warriors","4",25,-1.3,30.65
"1970","0041400403","201939","1610612744","Golden State Warriors","4",23,23.4,4.65
"1971","0041400403","201939","1610612744","Golden State Warriors","4",28,-23.9,21.15
"1972","0041400404","201939","1610612744","Golden State Warriors","1",13,11,12.65
"1973","0041400404","201939","1610612744","Golden State Warriors","1",26,-10.8,29.45
"1974","0041400404","201939","1610612744","Golden State Warriors","1",20,-7.6,24.15
"1975","0041400404","201939","1610612744","Golden State Warriors","1",25,16,25.35
"1976","0041400404","201939","1610612744","Golden State Warriors","1",4,-0.2,9.35
"1977","0041400404","201939","1610612744","Golden State Warriors","1",31,-1,36.55
"1978","0041400404","201939","1610612744","Golden State Warriors","2",26,11.6,28.55
"1979","0041400404","201939","1610612744","Golden State Warriors","2",13,-6.8,17.05
"1980","0041400404","201939","1610612744","Golden State Warriors","2",0,0.6,5.85
"1981","0041400404","201939","1610612744","Golden State Warriors","3",5,-0.2,10.75
"1982","0041400404","201939","1610612744","Golden State Warriors","3",15,14.6,9.95
"1983","0041400404","201939","1610612744","Golden State Warriors","3",24,-18.8,21.25
"1984","0041400404","201939","1610612744","Golden State Warriors","4",13,-13.3,8.95
"1985","0041400404","201939","1610612744","Golden State Warriors","4",6,-4.3,9.95
"1986","0041400404","201939","1610612744","Golden State Warriors","4",25,-23.4,14.15
"1987","0041400404","201939","1610612744","Golden State Warriors","4",27,-14.7,28.75
"1988","0041400404","201939","1610612744","Golden State Warriors","4",1,-1,5.05
"1989","0041400405","201939","1610612744","Golden State Warriors","1",2,-1.6,7.25
"1990","0041400405","201939","1610612744","Golden State Warriors","1",2,0,7.45
"1991","0041400405","201939","1610612744","Golden State Warriors","1",26,12.4,28.55
"1992","0041400405","201939","1610612744","Golden State Warriors","1",2,-1.3,6.95
"1993","0041400405","201939","1610612744","Golden State Warriors","2",25,-5.4,30.25
"1994","0041400405","201939","1610612744","Golden State Warriors","2",27,-1.8,32.45
"1995","0041400405","201939","1610612744","Golden State Warriors","2",2,-2.3,6.45
"1996","0041400405","201939","1610612744","Golden State Warriors","2",26,9.7,29.95
"1997","0041400405","201939","1610612744","Golden State Warriors","2",10,-9.8,8.15
"1998","0041400405","201939","1610612744","Golden State Warriors","3",18,10.8,19.75
"1999","0041400405","201939","1610612744","Golden State Warriors","3",2,-2.3,5.95
"2000","0041400405","201939","1610612744","Golden State Warriors","3",3,-2.4,7.55
"2001","0041400405","201939","1610612744","Golden State Warriors","3",23,23.3,6.15
"2002","0041400405","201939","1610612744","Golden State Warriors","3",27,-16.9,26.35
"2003","0041400405","201939","1610612744","Golden State Warriors","3",27,-19,25.25
"2004","0041400405","201939","1610612744","Golden State Warriors","3",29,12.9,31.35
"2005","0041400405","201939","1610612744","Golden State Warriors","4",20,9.5,23.05
"2006","0041400405","201939","1610612744","Golden State Warriors","4",26,16,25.85
"2007","0041400405","201939","1610612744","Golden State Warriors","4",26,2.1,31.75
"2008","0041400405","201939","1610612744","Golden State Warriors","4",25,6.9,30.25
"2009","0041400405","201939","1610612744","Golden State Warriors","4",2,-1.5,6.75
"2010","0041400405","201939","1610612744","Golden State Warriors","4",26,20.3,22.55
"2011","0041400405","201939","1610612744","Golden State Warriors","4",29,15.2,29.95
"2012","0041400406","201939","1610612744","Golden State Warriors","1",20,-2.7,26.05
"2013","0041400406","201939","1610612744","Golden State Warriors","1",0,0.2,5.35
"2014","0041400406","201939","1610612744","Golden State Warriors","1",25,-17.9,23.95
"2015","0041400406","201939","1610612744","Golden State Warriors","1",0,0.9,4.95
"2016","0041400406","201939","1610612744","Golden State Warriors","1",22,-22.8,4.95
"2017","0041400406","201939","1610612744","Golden State Warriors","1",0,0,5.65
"2018","0041400406","201939","1610612744","Golden State Warriors","1",26,13.6,27.95
"2019","0041400406","201939","1610612744","Golden State Warriors","1",34,18.4,34.55
"2020","0041400406","201939","1610612744","Golden State Warriors","2",24,-14.2,25.05
"2021","0041400406","201939","1610612744","Golden State Warriors","2",7,4.2,11.35
"2022","0041400406","201939","1610612744","Golden State Warriors","2",0,0.1,4.45
"2023","0041400406","201939","1610612744","Golden State Warriors","3",25,8.8,29.65
"2024","0041400406","201939","1610612744","Golden State Warriors","3",25,-22.4,17.85
"2025","0041400406","201939","1610612744","Golden State Warriors","4",25,10.5,28.25
"2026","0041400406","201939","1610612744","Golden State Warriors","4",25,15.4,25.55
"2027","0041400406","201939","1610612744","Golden State Warriors","4",22,22.5,6.95
"2028","0041400406","201939","1610612744","Golden State Warriors","4",1,0.6,6.75
"2029","0041400406","201939","1610612744","Golden State Warriors","4",0,0,5.85
"2030","0041400406","201939","1610612744","Golden State Warriors","4",23,23,6.15
"2031","0041400142","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2032","0041400143","203105","1610612744","Golden State Warriors","1",8,-8.6,6.35
"2033","0041400144","203105","1610612744","Golden State Warriors","2",1,1.7,5.65
"2034","0041400144","203105","1610612744","Golden State Warriors","3",1,1.7,5.65
"2035","0041400221","203105","1610612744","Golden State Warriors","1",2,-1.6,7.45
"2036","0041400221","203105","1610612744","Golden State Warriors","3",3,2.4,7.75
"2037","0041400223","203105","1610612744","Golden State Warriors","1",0,0,5.35
"2038","0041400223","203105","1610612744","Golden State Warriors","3",6,5.4,8.85
"2039","0041400223","203105","1610612744","Golden State Warriors","3",5,0.4,11.05
"2040","0041400226","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2041","0041400311","203105","1610612744","Golden State Warriors","2",3,-2.3,8.35
"2042","0041400311","203105","1610612744","Golden State Warriors","2",3,-2.9,6.75
"2043","0041400311","203105","1610612744","Golden State Warriors","2",4,2.8,8.25
"2044","0041400311","203105","1610612744","Golden State Warriors","3",5,4.2,8.65
"2045","0041400312","203105","1610612744","Golden State Warriors","1",1,-0.5,6.95
"2046","0041400312","203105","1610612744","Golden State Warriors","1",0,0.4,5.55
"2047","0041400312","203105","1610612744","Golden State Warriors","3",7,5.1,10.85
"2048","0041400313","203105","1610612744","Golden State Warriors","1",0,0,5.35
"2049","0041400313","203105","1610612744","Golden State Warriors","2",0,0,5.35
"2050","0041400313","203105","1610612744","Golden State Warriors","2",2,1.7,6.35
"2051","0041400313","203105","1610612744","Golden State Warriors","2",2,2.3,5.25
"2052","0041400313","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2053","0041400313","203105","1610612744","Golden State Warriors","3",7,6.1,9.35
"2054","0041400314","203105","1610612744","Golden State Warriors","2",0,-0.7,5.05
"2055","0041400314","203105","1610612744","Golden State Warriors","2",2,2.3,6.15
"2056","0041400314","203105","1610612744","Golden State Warriors","2",0,0,5.35
"2057","0041400314","203105","1610612744","Golden State Warriors","2",7,7,5.55
"2058","0041400314","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2059","0041400315","203105","1610612744","Golden State Warriors","1",4,-4.3,6.45
"2060","0041400315","203105","1610612744","Golden State Warriors","1",3,0,8.25
"2061","0041400315","203105","1610612744","Golden State Warriors","2",0,0,5.35
"2062","0041400315","203105","1610612744","Golden State Warriors","2",6,-3.4,10.55
"2063","0041400315","203105","1610612744","Golden State Warriors","4",4,2.6,9.35
"2064","0041400315","203105","1610612744","Golden State Warriors","4",0,0,5.35
"2065","0041400315","203105","1610612744","Golden State Warriors","4",0,0,5.35
"2066","0041400401","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2067","0041400402","203105","1610612744","Golden State Warriors","1",13,12.9,8.95
"2068","0041400402","203105","1610612744","Golden State Warriors","3",7,3.7,11.35
"2069","0041400403","203105","1610612744","Golden State Warriors","1",0,0,5.35
"2070","0041400403","203105","1610612744","Golden State Warriors","1",13,11.4,11.95
"2071","0041400403","203105","1610612744","Golden State Warriors","2",8,-5.6,11.25
"2072","0041400403","203105","1610612744","Golden State Warriors","2",1,1,5.85
"2073","0041400403","203105","1610612744","Golden State Warriors","3",5,-1.5,10.75
"2074","0041400403","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2075","0041400406","203105","1610612744","Golden State Warriors","1",0,0,5.35
"2076","0041400406","203105","1610612744","Golden State Warriors","2",0,0.9,5.55
"2077","0041400406","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2078","0041400406","203105","1610612744","Golden State Warriors","3",0,0,5.35
"2079","0041400406","203105","1610612744","Golden State Warriors","3",2,-0.4,7.85
"2080","0041400406","203105","1610612744","Golden State Warriors","3",7,-5.9,10.55
"2081","0041400141","203110","1610612744","Golden State Warriors","1",27,15.7,28.05
"2082","0041400141","203110","1610612744","Golden State Warriors","1",4,0,10.05
"2083","0041400141","203110","1610612744","Golden State Warriors","2",6,-0.2,11.55
"2084","0041400141","203110","1610612744","Golden State Warriors","2",4,-2.7,8.35
"2085","0041400141","203110","1610612744","Golden State Warriors","2",1,-1.3,5.85
"2086","0041400141","203110","1610612744","Golden State Warriors","2",2,0.2,7.25
"2087","0041400141","203110","1610612744","Golden State Warriors","3",28,-9.8,31.85
"2088","0041400141","203110","1610612744","Golden State Warriors","3",0,0,5.35
"2089","0041400141","203110","1610612744","Golden State Warriors","3",5,-1.8,9.95
"2090","0041400141","203110","1610612744","Golden State Warriors","4",4,-1.1,9.15
"2091","0041400141","203110","1610612744","Golden State Warriors","4",25,-3.4,30.75
"2092","0041400142","203110","1610612744","Golden State Warriors","1",24,-0.2,29.65
"2093","0041400142","203110","1610612744","Golden State Warriors","1",25,-10.6,28.35
"2094","0041400142","203110","1610612744","Golden State Warriors","1",3,-0.8,8.85
"2095","0041400142","203110","1610612744","Golden State Warriors","2",20,8.6,23.35
"2096","0041400142","203110","1610612744","Golden State Warriors","2",25,-8.9,29.65
"2097","0041400142","203110","1610612744","Golden State Warriors","2",1,1,6.45
"2098","0041400142","203110","1610612744","Golden State Warriors","3",26,-2.6,31.55
"2099","0041400142","203110","1610612744","Golden State Warriors","3",2,-1.8,6.35
"2100","0041400142","203110","1610612744","Golden State Warriors","3",1,-0.2,6.45
"2101","0041400142","203110","1610612744","Golden State Warriors","4",26,-11.9,29.15
"2102","0041400142","203110","1610612744","Golden State Warriors","4",3,-0.5,8.85
"2103","0041400142","203110","1610612744","Golden State Warriors","4",25,-19.1,22.55
"2104","0041400143","203110","1610612744","Golden State Warriors","1",8,4.5,12.45
"2105","0041400143","203110","1610612744","Golden State Warriors","2",0,0,5.35
"2106","0041400143","203110","1610612744","Golden State Warriors","2",26,21.7,20.85
"2107","0041400143","203110","1610612744","Golden State Warriors","2",1,-1.6,5.95
"2108","0041400143","203110","1610612744","Golden State Warriors","3",4,-1.5,9.15
"2109","0041400143","203110","1610612744","Golden State Warriors","4",2,2.3,5.85
"2110","0041400143","203110","1610612744","Golden State Warriors","4",1,-1.9,5.25
"2111","0041400143","203110","1610612744","Golden State Warriors","4",0,-0.8,5.65
"2112","0041400143","203110","1610612744","Golden State Warriors","4",1,-1.5,5.55
"2113","0041400143","203110","1610612744","Golden State Warriors","5",25,15.2,25.75
"2114","0041400143","203110","1610612744","Golden State Warriors","5",1,-1.5,5.95
"2115","0041400144","203110","1610612744","Golden State Warriors","1",1,1.3,5.95
"2116","0041400144","203110","1610612744","Golden State Warriors","1",26,19.6,22.55
"2117","0041400144","203110","1610612744","Golden State Warriors","1",1,-1.9,5.35
"2118","0041400144","203110","1610612744","Golden State Warriors","1",25,-4.5,30.45
"2119","0041400144","203110","1610612744","Golden State Warriors","1",25,9.4,28.55
"2120","0041400144","203110","1610612744","Golden State Warriors","1",25,5.1,30.45
"2121","0041400144","203110","1610612744","Golden State Warriors","2",2,1.5,6.65
"2122","0041400144","203110","1610612744","Golden State Warriors","2",1,1.5,6.35
"2123","0041400144","203110","1610612744","Golden State Warriors","2",2,2.6,5.25
"2124","0041400144","203110","1610612744","Golden State Warriors","2",1,0.1,6.35
"2125","0041400144","203110","1610612744","Golden State Warriors","3",2,2.4,5.65
"2126","0041400144","203110","1610612744","Golden State Warriors","3",26,-11.7,28.75
"2127","0041400144","203110","1610612744","Golden State Warriors","4",25,-16.1,25.05
"2128","0041400144","203110","1610612744","Golden State Warriors","4",1,1.2,6.15
"2129","0041400221","203110","1610612744","Golden State Warriors","1",25,-19.6,22.05
"2130","0041400221","203110","1610612744","Golden State Warriors","1",27,-17.9,25.55
"2131","0041400221","203110","1610612744","Golden State Warriors","1",25,-6.2,30.45
"2132","0041400221","203110","1610612744","Golden State Warriors","1",27,-17.4,26.15
"2133","0041400221","203110","1610612744","Golden State Warriors","1",3,2.9,7.45
"2134","0041400221","203110","1610612744","Golden State Warriors","2",25,-19,22.85
"2135","0041400221","203110","1610612744","Golden State Warriors","3",23,-22.8,8.65
"2136","0041400221","203110","1610612744","Golden State Warriors","3",26,-13,28.25
"2137","0041400221","203110","1610612744","Golden State Warriors","3",16,-16.9,5.85
"2138","0041400221","203110","1610612744","Golden State Warriors","4",2,0.7,7.15
"2139","0041400221","203110","1610612744","Golden State Warriors","4",28,15.1,29.15
"2140","0041400222","203110","1610612744","Golden State Warriors","1",26,11.4,29.35
"2141","0041400222","203110","1610612744","Golden State Warriors","2",27,-10,30.95
"2142","0041400222","203110","1610612744","Golden State Warriors","2",4,1.7,9.65
"2143","0041400222","203110","1610612744","Golden State Warriors","2",6,0.4,11.95
"2144","0041400222","203110","1610612744","Golden State Warriors","3",5,1.3,10.55
"2145","0041400222","203110","1610612744","Golden State Warriors","3",1,-0.8,5.95
"2146","0041400222","203110","1610612744","Golden State Warriors","3",24,6.2,29.45
"2147","0041400222","203110","1610612744","Golden State Warriors","4",1,0.4,6.95
"2148","0041400222","203110","1610612744","Golden State Warriors","4",1,-0.7,6.65
"2149","0041400222","203110","1610612744","Golden State Warriors","4",1,-0.6,6.35
"2150","0041400222","203110","1610612744","Golden State Warriors","4",2,-1.8,6.65
"2151","0041400223","203110","1610612744","Golden State Warriors","1",2,2.6,6.65
"2152","0041400223","203110","1610612744","Golden State Warriors","1",23,-23.2,5.05
"2153","0041400223","203110","1610612744","Golden State Warriors","1",25,-14.6,26.05
"2154","0041400223","203110","1610612744","Golden State Warriors","1",1,-1.9,5.05
"2155","0041400223","203110","1610612744","Golden State Warriors","3",24,-12.5,25.85
"2156","0041400223","203110","1610612744","Golden State Warriors","3",24,0.4,29.65
"2157","0041400223","203110","1610612744","Golden State Warriors","4",24,-2.6,29.35
"2158","0041400223","203110","1610612744","Golden State Warriors","4",26,-7.6,30.15
