"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"1228",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,5,1,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,1859,"Others",1
"1229",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,2,51,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,5.35,1,2,1989,"Layup",1
"1230",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,11,3,"Mid-Range","Center(C)","16-24 ft.",22,-3.8,27.75,0,2,2217,"Jump",3
"1231",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,7,31,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.35,1,2,2429,"Layup",1
"1232",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,2,31,"Mid-Range","Left Side(L)","8-16 ft.",13,-13,8.85,0,2,2729,"Jump",2
"1233",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,0,34,"Mid-Range","Left Side Center(LC)","16-24 ft.",19,-11.9,20.95,1,2,2846,"Jump",3
"1234",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,10,7,"Mid-Range","Left Side(L)","16-24 ft.",16,-16,4.75,1,2,113,"Jump",3
"1235",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,8,49,"Above the Break 3","Left Side Center(LC)","24+ ft.",27,-16.1,27.65,1,3,191,"Jump",4
"1236",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,7,36,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,264,"Others",1
"1237",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,7,9,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,21.2,18.15,0,3,291,"Jump",4
"1238",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,6,20,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,340,"Others",1
"1239",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,40,"Restricted Area","Center(C)","Less Than 8 ft.",2,-2.7,5.65,0,2,920,"Layup",1
"1240",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,5,32,"Mid-Range","Right Side(R)","16-24 ft.",17,16.2,10.45,0,2,1108,"Jump",3
"1241",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,9,53,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,1567,"Others",1
"1242",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,3,40,"Left Corner 3","Left Side(L)","24+ ft.",24,-23.4,13.25,0,3,1940,"Jump",4
"1243",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,6,14,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.5,6.35,1,2,2506,"Layup",1
"1244",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,5,25,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,2555,"Others",1
"1245",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,4,41,"Right Corner 3","Right Side(R)","24+ ft.",23,23,6.45,0,3,2599,"Jump",4
"1246",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,2,1,"Mid-Range","Left Side(L)","8-16 ft.",10,-10.8,4.95,0,2,2759,"Jump",2
"1247",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,0,46,"Mid-Range","Left Side(L)","16-24 ft.",16,-16.3,10.05,0,2,2834,"Jump",3
"1248",2544,"LeBron James",1610612739,"Cleveland Cavaliers",4,0,14,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,14.3,25.55,1,3,2866,"Jump",4
"1249",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,8,34,"Mid-Range","Left Side(L)","8-16 ft.",15,-14.7,8.85,1,2,206,"Others",2
