"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"962",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,8,34,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,16.2,24.15,0,3,1646,"Jump",4
"963",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,8,4,"Mid-Range","Right Side(R)","8-16 ft.",11,10.8,8.35,0,2,1676,"Bank",2
"964",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,7,23,"Mid-Range","Left Side Center(LC)","16-24 ft.",21,-15.8,19.25,0,2,1717,"Jump",3
"965",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,3,6,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,0,2,1974,"Layup",1
"966",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,2,29,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,15.9,24.15,0,3,2011,"Jump",4
"967",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,10,13,"In The Paint (Non-RA)","Left Side(L)","8-16 ft.",10,-5.4,13.85,0,2,2267,"Jump",2
"968",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,7,12,"Mid-Range","Center(C)","8-16 ft.",14,3.6,19.25,0,2,2448,"Jump",2
"969",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,58,"In The Paint (Non-RA)","Right Side(R)","8-16 ft.",8,7.7,9.45,0,2,2822,"Bank",2
"970",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,7,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-18.5,20.85,0,3,2873,"Jump",4
"971",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,8,10,"Above the Break 3","Center(C)","24+ ft.",25,-3.4,30.15,0,3,230,"Jump",4
