"","game_id","player_id","player_name","team_id","team_name","period","shot_distance","loc_x","loc_y","shot_made_numeric"
"164","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",1,-1.1,6.35,1
"165","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",24,-9.5,28.05,1
"166","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",9,-9.7,6.35,0
"167","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",15,0.7,20.85,0
"168","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,-0.2,6.75,1
"169","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",2,-0.4,7.45,1
"170","0041400222","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",25,-18,23.65,0
"171","0041400225","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",9,0,14.85,0
"172","0041400311","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",25,21.4,19.45,0
"173","0041400311","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",24,23.4,11.65,1
"174","0041400311","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",2,-1.6,6.95,0
"175","0041400311","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",4,-2.7,8.55,0
"176","0041400311","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",0,-0.3,5.65,0
"177","0041400312","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",2,-0.7,7.55,0
"178","0041400312","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",1,0.9,6.95,1
"179","0041400312","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",19,-5.9,24.15,0
"180","0041400312","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",24,-16.8,23.55,0
"181","0041400312","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",1,-1.1,5.95,1
"182","0041400312","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",17,-6,22.05,0
"183","0041400313","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",1,-1.9,5.05,0
"184","0041400313","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,-1.1,6.45,0
"185","0041400313","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",25,-7.9,29.15,0
"186","0041400313","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,1.5,5.55,1
"187","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",23,-22.3,11.55,0
"188","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",0,0.1,5.55,1
"189","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",4,0.7,10.05,1
"190","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",0,0.9,5.05,0
"191","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",22,-22.8,7.25,0
"192","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",24,18.1,22.45,1
"193","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",24,11.4,27.25,1
"194","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,1.5,5.05,1
"195","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",2,2.4,6.15,0
"196","0041400314","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",24,-22.9,13.55,0
"197","0041400315","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",0,0.4,5.65,1
"198","0041400315","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",26,14.4,27.25,0
"199","0041400401","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",22,-3.2,27.25,1
"200","0041400401","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",24,0.6,29.65,0
"201","0041400401","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",2,0.7,7.55,0
"202","0041400401","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,1.3,6.75,0
"203","0041400402","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",1,1,6.45,1
"204","0041400402","2571","Leandro Barbosa","1610612744","Golden State Warriors","1",22,-22.9,5.85,1
"205","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",6,-6,8.85,0
"206","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",20,-20.4,7.15,1
"207","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",19,6.2,23.95,0
"208","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,0.1,6.65,0
"209","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",4,3.8,7.75,1
"210","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",10,-10.8,6.15,0
"211","0041400403","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",7,5.4,9.75,0
"212","0041400404","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",2,1.5,7.25,1
"213","0041400404","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",0,0.2,5.65,0
"214","0041400404","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",29,-15.2,30.75,0
"215","0041400405","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",12,0.2,17.55,1
"216","0041400405","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",25,-20.9,19.05,1
"217","0041400405","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",16,11.3,17.85,1
"218","0041400405","2571","Leandro Barbosa","1610612744","Golden State Warriors","3",2,1,7.15,1
"219","0041400405","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",2,-1,7.85,0
"220","0041400406","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",25,22.2,17.35,1
"221","0041400406","2571","Leandro Barbosa","1610612744","Golden State Warriors","2",25,19.3,21.65,0
"222","0041400406","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,1.5,6.15,1
"223","0041400406","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",1,1.2,5.85,0
"224","0041400406","2571","Leandro Barbosa","1610612744","Golden State Warriors","4",23,-22.9,11.25,0
"225","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","1",27,-18.7,24.95,1
"226","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","1",23,23.1,5.55,1
"227","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","1",0,0,5.35,1
"228","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","2",8,1.8,13.85,0
"229","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","2",7,0.9,12.45,1
"230","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","2",16,-16.6,8.85,0
"231","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","3",7,-1.3,12.15,0
"232","0041400141","203084","Harrison Barnes","1610612744","Golden State Warriors","4",24,17,23.55,0
"233","0041400142","203084","Harrison Barnes","1610612744","Golden State Warriors","1",2,0.6,7.75,0
"234","0041400142","203084","Harrison Barnes","1610612744","Golden State Warriors","1",23,23.3,7.55,0
"235","0041400142","203084","Harrison Barnes","1610612744","Golden State Warriors","1",27,17.3,26.35,0
"236","0041400142","203084","Harrison Barnes","1610612744","Golden State Warriors","2",2,1.7,6.45,1
"237","0041400142","203084","Harrison Barnes","1610612744","Golden State Warriors","3",1,-0.7,6.35,1
"238","0041400142","203084","Harrison Barnes","1610612744","Golden State Warriors","4",14,10.2,15.95,0
"239","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","1",17,9.2,19.95,1
"240","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","1",13,-11.9,10.75,0
"241","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","3",9,3.2,14.35,0
"242","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","3",2,-1.8,6.35,0
"243","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","3",16,-16.4,5.35,0
"244","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","4",0,0,5.35,1
