"","person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","name"
"339",1626143,"Okafor, Jahlil","Jahlil Okafor",TRUE,2015,2015,"jahlil_okafor",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Jahlil Okafor"
"340",203506,"Oladipo, Victor","Victor Oladipo",TRUE,2013,2015,"victor_oladipo",1610612753,"Orlando","Magic","ORL","magic","Y","Victor Oladipo"
"341",203482,"Olynyk, Kelly","Kelly Olynyk",TRUE,2013,2015,"kelly_olynyk",1610612738,"Boston","Celtics","BOS","celtics","Y","Kelly Olynyk"
"342",1626162,"Oubre, Kelly","Kelly Oubre",TRUE,2015,2015,"kelly_oubre",1610612764,"Washington","Wizards","WAS","wizards","Y","Kelly Oubre"
"343",2585,"Pachulia, Zaza","Zaza Pachulia",TRUE,2003,2015,"zaza_pachulia",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Zaza Pachulia"
"344",203123,"Papanikolaou, Kostas","Kostas Papanikolaou",FALSE,2014,2015,"kostas_papanikolaou",0,"","","","","Y","Kostas Papanikolaou"
"345",203953,"Parker, Jabari","Jabari Parker",TRUE,2014,2015,"jabari_parker",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Jabari Parker"
"346",2225,"Parker, Tony","Tony Parker",TRUE,2001,2015,"tony_parker",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Tony Parker"
"347",202718,"Parsons, Chandler","Chandler Parsons",TRUE,2011,2015,"chandler_parsons",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Chandler Parsons"
"348",203934,"Patterson, Lamar","Lamar Patterson",TRUE,2015,2015,"lamar_patterson",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Lamar Patterson"
"349",202335,"Patterson, Patrick","Patrick Patterson",TRUE,2010,2015,"patrick_patterson",1610612761,"Toronto","Raptors","TOR","raptors","Y","Patrick Patterson"
"350",101108,"Paul, Chris","Chris Paul",TRUE,2005,2015,"chris_paul",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Chris Paul"
"351",203940,"Payne, Adreian","Adreian Payne",TRUE,2014,2015,"adreian_payne",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Adreian Payne"
"352",1626166,"Payne, Cameron","Cameron Payne",TRUE,2015,2015,"cameron_payne",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Cameron Payne"
"353",203901,"Payton, Elfrid","Elfrid Payton",TRUE,2014,2015,"elfrid_payton",1610612753,"Orlando","Magic","ORL","magic","Y","Elfrid Payton"
"354",201593,"Pekovic, Nikola","Nikola Pekovic",TRUE,2010,2015,"nikola_pekovic",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Nikola Pekovic"
"355",2570,"Perkins, Kendrick","Kendrick Perkins",TRUE,2003,2015,"kendrick_perkins",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","Kendrick Perkins"
"356",1718,"Pierce, Paul","Paul Pierce",TRUE,1998,2015,"paul_pierce",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Paul Pierce"
"357",202353,"Pleiss, Tibor","Tibor Pleiss",TRUE,2015,2015,"tibor_pleiss",1610612762,"Utah","Jazz","UTA","jazz","Y","Tibor Pleiss"
"358",203486,"Plumlee, Mason","Mason Plumlee",TRUE,2013,2015,"mason_plumlee",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Mason Plumlee"
"359",203101,"Plumlee, Miles","Miles Plumlee",TRUE,2012,2015,"miles_plumlee",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Miles Plumlee"
"360",202347,"Pondexter, Quincy","Quincy Pondexter",TRUE,2010,2015,"quincy_pondexter",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","Quincy Pondexter"
"361",203490,"Porter, Otto","Otto Porter",TRUE,2013,2015,"otto_porter",1610612764,"Washington","Wizards","WAS","wizards","Y","Otto Porter"
"362",1626171,"Portis, Bobby","Bobby Portis",TRUE,2015,2015,"bobby_portis",1610612741,"Chicago","Bulls","CHI","bulls","Y","Bobby Portis"
"363",204001,"Porzingis, Kristaps","Kristaps Porzingis",TRUE,2015,2015,"kristaps_porzingis",1610612752,"New York","Knicks","NYK","knicks","Y","Kristaps Porzingis"
"364",203939,"Powell, Dwight","Dwight Powell",TRUE,2014,2015,"dwight_powell",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Dwight Powell"
"365",1626181,"Powell, Norman","Norman Powell",TRUE,2015,2015,"norman_powell",1610612761,"Toronto","Raptors","TOR","raptors","Y","Norman Powell"
"366",203515,"Pressey, Phil","Phil Pressey",FALSE,2013,2015,"phil_pressey",0,"","","","","Y","Phil Pressey"
"367",101179,"Price, Ronnie","Ronnie Price",TRUE,2005,2015,"ronnie_price",1610612756,"Phoenix","Suns","PHX","suns","Y","Ronnie Price"
"368",203143,"Prigioni, Pablo","Pablo Prigioni",TRUE,2012,2015,"pablo_prigioni",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Pablo Prigioni"
"369",2419,"Prince, Tayshaun","Tayshaun Prince",TRUE,2002,2015,"tayshaun_prince",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Tayshaun Prince"
"370",203944,"Randle, Julius","Julius Randle",TRUE,2014,2015,"julius_randle",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Julius Randle"
"371",2216,"Randolph, Zach","Zach Randolph",TRUE,2001,2015,"zach_randolph",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Zach Randolph"
"372",200755,"Redick, JJ","JJ Redick",TRUE,2006,2015,"jj_redick",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","JJ Redick"
"373",203186,"Reed, Willie","Willie Reed",TRUE,2012,2015,"willie_reed",1610612751,"Brooklyn","Nets","BKN","nets","Y","Willie Reed"
"374",1626196,"Richardson, Josh","Josh Richardson",TRUE,2015,2015,"josh_richardson",1610612748,"Miami","Heat","MIA","heat","Y","Josh Richardson"
"375",203085,"Rivers, Austin","Austin Rivers",TRUE,2012,2015,"austin_rivers",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","Austin Rivers"
"376",203460,"Roberson, Andre","Andre Roberson",TRUE,2013,2015,"andre_roberson",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Andre Roberson"
"377",203148,"Roberts, Brian","Brian Roberts",TRUE,2012,2015,"brian_roberts",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Brian Roberts"
"378",203922,"Robinson, Glenn","Glenn Robinson",TRUE,2014,2015,"glenn_robinson_iii",1610612754,"Indiana","Pacers","IND","pacers","Y","Glenn Robinson"
"379",101126,"Robinson, Nate","Nate Robinson",FALSE,2005,2015,"nate_robinson",0,"","","","","Y","Nate Robinson"
"380",203080,"Robinson, Thomas","Thomas Robinson",TRUE,2012,2015,"thomas_robinson",1610612751,"Brooklyn","Nets","BKN","nets","Y","Thomas Robinson"
"381",200765,"Rondo, Rajon","Rajon Rondo",TRUE,2006,2015,"rajon_rondo",1610612758,"Sacramento","Kings","SAC","kings","Y","Rajon Rondo"
"382",201565,"Rose, Derrick","Derrick Rose",TRUE,2008,2015,"derrick_rose",1610612741,"Chicago","Bulls","CHI","bulls","Y","Derrick Rose"
"383",203082,"Ross, Terrence","Terrence Ross",TRUE,2012,2015,"terrence_ross",1610612761,"Toronto","Raptors","TOR","raptors","Y","Terrence Ross"
"384",1626179,"Rozier, Terry","Terry Rozier",TRUE,2015,2015,"terry_rozier",1610612738,"Boston","Celtics","BOS","celtics","Y","Terry Rozier"
"385",201937,"Rubio, Ricky","Ricky Rubio",TRUE,2011,2015,"ricky_rubio",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Ricky Rubio"
"386",204014,"Rudez, Damjan","Damjan Rudez",TRUE,2014,2015,"damjan_rudez",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Damjan Rudez"
"387",201575,"Rush, Brandon","Brandon Rush",TRUE,2008,2015,"brandon_rush",1610612744,"Golden State","Warriors","GSW","warriors","Y","Brandon Rush"
"388",1626156,"Russell, D'Angelo","D'Angelo Russell",TRUE,2015,2015,"dangelo_russell",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","D'Angelo Russell"
"389",203135,"Sacre, Robert","Robert Sacre",TRUE,2012,2015,"robert_sacre",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Robert Sacre"
"390",203960,"Sampson, JaKarr","JaKarr Sampson",TRUE,2014,2015,"jakarr_sampson",1610612743,"Denver","Nuggets","DEN","nuggets","Y","JaKarr Sampson"
"391",203471,"Schroder, Dennis","Dennis Schroder",TRUE,2013,2015,"dennis_schroder",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Dennis Schroder"
"392",2449,"Scola, Luis","Luis Scola",TRUE,2007,2015,"luis_scola",1610612761,"Toronto","Raptors","TOR","raptors","Y","Luis Scola"
"393",203118,"Scott, Mike","Mike Scott",TRUE,2012,2015,"mike_scott",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Mike Scott"
"394",200757,"Sefolosha, Thabo","Thabo Sefolosha",TRUE,2006,2015,"thabo_sefolosha",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Thabo Sefolosha"
"395",202338,"Seraphin, Kevin","Kevin Seraphin",TRUE,2010,2015,"kevin_seraphin",1610612752,"New York","Knicks","NYK","knicks","Y","Kevin Seraphin"
"396",201196,"Sessions, Ramon","Ramon Sessions",TRUE,2007,2015,"ramon_sessions",1610612764,"Washington","Wizards","WAS","wizards","Y","Ramon Sessions"
"397",202697,"Shumpert, Iman","Iman Shumpert",TRUE,2011,2015,"iman_shumpert",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Iman Shumpert"
"398",203613,"Simmons, Jonathon","Jonathon Simmons",TRUE,2015,2015,"jonathon_simmons",1610612759,"San Antonio","Spurs","SAS","spurs","Y","Jonathon Simmons"
"399",203156,"Sims, Henry","Henry Sims",TRUE,2012,2015,"henry_sims",1610612751,"Brooklyn","Nets","BKN","nets","Y","Henry Sims"
"400",202713,"Singler, Kyle","Kyle Singler",TRUE,2012,2015,"kyle_singler",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Kyle Singler"
"401",202388,"Sloan, Donald","Donald Sloan",TRUE,2011,2015,"donald_sloan",1610612751,"Brooklyn","Nets","BKN","nets","Y","Donald Sloan"
"402",203935,"Smart, Marcus","Marcus Smart",TRUE,2014,2015,"marcus_smart",1610612738,"Boston","Celtics","BOS","celtics","Y","Marcus Smart"
"403",202962,"Smith, Greg","Greg Smith",TRUE,2011,2015,"greg_smith",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Greg Smith"
"404",202397,"Smith, Ish","Ish Smith",TRUE,2010,2015,"ish_smith",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Ish Smith"
"405",2747,"Smith, J.R.","J.R. Smith",TRUE,2004,2015,"jr_smith",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","J.R. Smith"
"406",201160,"Smith, Jason","Jason Smith",TRUE,2007,2015,"jason_smith",1610612753,"Orlando","Magic","ORL","magic","Y","Jason Smith"
"407",2746,"Smith, Josh","Josh Smith",TRUE,2004,2015,"josh_smith",1610612745,"Houston","Rockets","HOU","rockets","Y","Josh Smith"
"408",203893,"Smith, Russ","Russ Smith",FALSE,2014,2015,"russ_smith",0,"","","","","Y","Russ Smith"
"409",203503,"Snell, Tony","Tony Snell",TRUE,2013,2015,"tony_snell",1610612741,"Chicago","Bulls","CHI","bulls","Y","Tony Snell"
"410",201578,"Speights, Marreese","Marreese Speights",TRUE,2008,2015,"marreese_speights",1610612744,"Golden State","Warriors","GSW","warriors","Y","Marreese Speights"
"411",201168,"Splitter, Tiago","Tiago Splitter",TRUE,2010,2015,"tiago_splitter",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Tiago Splitter"
"412",203917,"Stauskas, Nik","Nik Stauskas",TRUE,2014,2015,"nik_stauskas",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Nik Stauskas"
"413",202362,"Stephenson, Lance","Lance Stephenson",TRUE,2010,2015,"lance_stephenson",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Lance Stephenson"
"414",1627293,"Stepheson, Alex","Alex Stepheson",TRUE,2015,2015,"alex_stepheson",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Alex Stepheson"
"415",203950,"Stokes, Jarnell","Jarnell Stokes",FALSE,2014,2015,"jarnell_stokes",0,"","","","","Y","Jarnell Stokes"
"416",2405,"Stoudemire, Amar'e","Amar'e Stoudemire",TRUE,2002,2015,"amare_stoudemire",1610612748,"Miami","Heat","MIA","heat","Y","Amar'e Stoudemire"
"417",201155,"Stuckey, Rodney","Rodney Stuckey",TRUE,2007,2015,"rodney_stuckey",1610612754,"Indiana","Pacers","IND","pacers","Y","Rodney Stuckey"
"418",203096,"Sullinger, Jared","Jared Sullinger",TRUE,2012,2015,"jared_sullinger",1610612738,"Boston","Celtics","BOS","celtics","Y","Jared Sullinger"
"419",204002,"Tavares, Walter","Walter Tavares",TRUE,2015,2015,"walter_tavares",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Walter Tavares"
"420",201952,"Teague, Jeff","Jeff Teague",TRUE,2009,2015,"jeff_teague",1610612737,"Atlanta","Hawks","ATL","hawks","Y","Jeff Teague"
"421",203141,"Teletovic, Mirza","Mirza Teletovic",TRUE,2012,2015,"mirza_teletovic",1610612756,"Phoenix","Suns","PHX","suns","Y","Mirza Teletovic"
"422",202066,"Temple, Garrett","Garrett Temple",TRUE,2009,2015,"garrett_temple",1610612764,"Washington","Wizards","WAS","wizards","Y","Garrett Temple"
"423",1891,"Terry, Jason","Jason Terry",TRUE,1999,2015,"jason_terry",1610612745,"Houston","Rockets","HOU","rockets","Y","Jason Terry"
"424",202738,"Thomas, Isaiah","Isaiah Thomas",TRUE,2011,2015,"isaiah_thomas",1610612738,"Boston","Celtics","BOS","celtics","Y","Isaiah Thomas"
"425",202498,"Thomas, Lance","Lance Thomas",TRUE,2011,2015,"lance_thomas",1610612752,"New York","Knicks","NYK","knicks","Y","Lance Thomas"
"426",203138,"Thompson, Hollis","Hollis Thompson",TRUE,2013,2015,"hollis_thompson",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Hollis Thompson"
"427",201574,"Thompson, Jason","Jason Thompson",TRUE,2008,2015,"jason_thompson",1610612761,"Toronto","Raptors","TOR","raptors","Y","Jason Thompson"
"428",202691,"Thompson, Klay","Klay Thompson",TRUE,2011,2015,"klay_thompson",1610612744,"Golden State","Warriors","GSW","warriors","Y","Klay Thompson"
"429",202684,"Thompson, Tristan","Tristan Thompson",TRUE,2011,2015,"tristan_t_thompson",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Tristan Thompson"
"430",201977,"Thornton, Marcus","Marcus Thornton",TRUE,2009,2015,"marcus_t_thornton",1610612764,"Washington","Wizards","WAS","wizards","Y","Marcus Thornton"
"431",201229,"Tolliver, Anthony","Anthony Tolliver",TRUE,2008,2015,"anthony_tolliver",1610612765,"Detroit","Pistons","DET","pistons","Y","Anthony Tolliver"
"432",1626253,"Toupane, Axel","Axel Toupane",TRUE,2015,2015,"axel_toupane",1610612743,"Denver","Nuggets","DEN","nuggets","Y","Axel Toupane"
"433",1626157,"Towns, Karl-Anthony","Karl-Anthony Towns",TRUE,2015,2015,"karl-anthony_towns",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Karl-Anthony Towns"
"434",200782,"Tucker, PJ","PJ Tucker",TRUE,2006,2015,"pj_tucker",1610612756,"Phoenix","Suns","PHX","suns","Y","PJ Tucker"
"435",202323,"Turner, Evan","Evan Turner",TRUE,2010,2015,"evan_turner",1610612738,"Boston","Celtics","BOS","celtics","Y","Evan Turner"
"436",1626167,"Turner, Myles","Myles Turner",TRUE,2015,2015,"myles_turner",1610612754,"Indiana","Pacers","IND","pacers","Y","Myles Turner"
"437",2757,"Udrih, Beno","Beno Udrih",FALSE,2004,2015,"beno_udrih",0,"","","","","Y","Beno Udrih"
"438",202685,"Valanciunas, Jonas","Jonas Valanciunas",TRUE,2012,2015,"jonas_valanciunas",1610612761,"Toronto","Raptors","TOR","raptors","Y","Jonas Valanciunas"
"439",2760,"Varejao, Anderson","Anderson Varejao",TRUE,2004,2015,"anderson_varejao",1610612744,"Golden State","Warriors","GSW","warriors","Y","Anderson Varejao"
"440",202349,"Vasquez, Greivis","Greivis Vasquez",TRUE,2010,2015,"greivis_vasquez",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Greivis Vasquez"
"441",1626173,"Vaughn, Rashad","Rashad Vaughn",TRUE,2015,2015,"rashad_vaughn",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","Rashad Vaughn"
"442",101111,"Villanueva, Charlie","Charlie Villanueva",TRUE,2005,2015,"charlie_villanueva",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Charlie Villanueva"
"443",203943,"Vonleh, Noah","Noah Vonleh",TRUE,2014,2015,"noah_vonleh",1610612757,"Portland","Trail Blazers","POR","blazers","Y","Noah Vonleh"
"444",202696,"Vucevic, Nikola","Nikola Vucevic",TRUE,2011,2015,"nikola_vucevic",1610612753,"Orlando","Magic","ORL","magic","Y","Nikola Vucevic"
"445",2756,"Vujacic, Sasha","Sasha Vujacic",TRUE,2004,2015,"sasha_vujacic",1610612752,"New York","Knicks","NYK","knicks","Y","Sasha Vujacic"
"446",2548,"Wade, Dwyane","Dwyane Wade",TRUE,2003,2015,"dwyane_wade",1610612748,"Miami","Heat","MIA","heat","Y","Dwyane Wade"
"447",203079,"Waiters, Dion","Dion Waiters",TRUE,2012,2015,"dion_waiters",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Dion Waiters"
"448",202689,"Walker, Kemba","Kemba Walker",TRUE,2011,2015,"kemba_walker",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Kemba Walker"
"449",202322,"Wall, John","John Wall",TRUE,2010,2015,"john_wall",1610612764,"Washington","Wizards","WAS","wizards","Y","John Wall"
"450",203933,"Warren, TJ","TJ Warren",TRUE,2014,2015,"tj_warren",1610612756,"Phoenix","Suns","PHX","suns","Y","TJ Warren"
"451",201228,"Watson, CJ","CJ Watson",TRUE,2007,2015,"cj_watson",1610612753,"Orlando","Magic","ORL","magic","Y","CJ Watson"
"452",1627362,"Weber, Briante","Briante Weber",TRUE,2015,2015,"briante_weber",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Briante Weber"
"453",201603,"Weems, Sonny","Sonny Weems",FALSE,2008,2015,"sonny_weems",0,"","","","","Y","Sonny Weems"
"454",2561,"West, David","David West",TRUE,2003,2015,"david_west",1610612759,"San Antonio","Spurs","SAS","spurs","Y","David West"
"455",201566,"Westbrook, Russell","Russell Westbrook",TRUE,2008,2015,"russell_westbrook",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","Russell Westbrook"
"456",202355,"Whiteside, Hassan","Hassan Whiteside",TRUE,2010,2015,"hassan_whiteside",1610612748,"Miami","Heat","MIA","heat","Y","Hassan Whiteside"
"457",203963,"Whittington, Shayne","Shayne Whittington",TRUE,2014,2015,"shayne_whittington",1610612754,"Indiana","Pacers","IND","pacers","Y","Shayne Whittington"
"458",203952,"Wiggins, Andrew","Andrew Wiggins",TRUE,2014,2015,"andrew_wiggins",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","Andrew Wiggins"
"459",203912,"Wilcox, CJ","CJ Wilcox",TRUE,2014,2015,"cj_wilcox",1610612746,"Los Angeles","Clippers","LAC","clippers","Y","CJ Wilcox"
"460",1626210,"Williams, Alan","Alan Williams",TRUE,2015,2015,"alan_williams",1610612756,"Phoenix","Suns","PHX","suns","Y","Alan Williams"
"461",101114,"Williams, Deron","Deron Williams",TRUE,2005,2015,"deron_williams",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","Deron Williams"
"462",202682,"Williams, Derrick","Derrick Williams",TRUE,2011,2015,"derrick_williams",1610612752,"New York","Knicks","NYK","knicks","Y","Derrick Williams"
"463",202343,"Williams, Elliot","Elliot Williams",FALSE,2010,2015,"elliot_williams",0,"","","","","Y","Elliot Williams"
"464",101150,"Williams, Lou","Lou Williams",TRUE,2005,2015,"louis_williams",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Lou Williams"
"465",101107,"Williams, Marvin","Marvin Williams",TRUE,2005,2015,"marvin_williams",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Marvin Williams"
"466",2590,"Williams, Mo","Mo Williams",TRUE,2003,2015,"maurice_williams",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","Mo Williams"
"467",1626159,"Winslow, Justise","Justise Winslow",TRUE,2015,2015,"justise_winslow",1610612748,"Miami","Heat","MIA","heat","Y","Justise Winslow"
"468",203481,"Withey, Jeff","Jeff Withey",TRUE,2013,2015,"jeff_withey",1610612762,"Utah","Jazz","UTA","jazz","Y","Jeff Withey"
"469",1626174,"Wood, Christian","Christian Wood",TRUE,2015,2015,"christian_wood",1610612755,"Philadelphia","76ers","PHI","sixers","Y","Christian Wood"
"470",1897,"World Peace, Metta","Metta World Peace",TRUE,1999,2015,"metta_world_peace",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Metta World Peace"
"471",201148,"Wright, Brandan","Brandan Wright",TRUE,2007,2015,"brandan_wright",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","Brandan Wright"
"472",1626153,"Wright, Delon","Delon Wright",TRUE,2015,2015,"delon_wright",1610612761,"Toronto","Raptors","TOR","raptors","Y","Delon Wright"
"473",203100,"Wroten, Tony","Tony Wroten",TRUE,2012,2015,"tony_wroten",1610612752,"New York","Knicks","NYK","knicks","Y","Tony Wroten"
"474",203923,"Young, James","James Young",TRUE,2014,2015,"james_young",1610612738,"Boston","Celtics","BOS","celtics","Y","James Young"
"475",1626202,"Young, Joe","Joe Young",TRUE,2015,2015,"joe_young",1610612754,"Indiana","Pacers","IND","pacers","Y","Joe Young"
"476",201156,"Young, Nick","Nick Young",TRUE,2007,2015,"nick_young",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","Nick Young"
"477",201152,"Young, Thaddeus","Thaddeus Young",TRUE,2007,2015,"thaddeus_young",1610612751,"Brooklyn","Nets","BKN","nets","Y","Thaddeus Young"
"478",203469,"Zeller, Cody","Cody Zeller",TRUE,2013,2015,"cody_zeller",1610612766,"Charlotte","Hornets","CHA","hornets","Y","Cody Zeller"
"479",203092,"Zeller, Tyler","Tyler Zeller",TRUE,2012,2015,"tyler_zeller",1610612738,"Boston","Celtics","BOS","celtics","Y","Tyler Zeller"
