"","group_set","player1","player2","player3","player4","player5","group_name","team_id","team_abbreviation","gp","w","l","w_pct","min","off_rating","def_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","pace","pie","group_quantity"
"111","Lineups","201167 "," 201163",NA,NA,NA,"Afflalo,Arron - Chandler,Wilson","1610612743","DEN","52","19","33","0.365","1356","101","108.7","-7.7","0.58","1.53","16.5","0.28","0.767","0.513","0.146","0.477","0.512","97.84","0.447",2
"112","Lineups","201945 "," 2744",NA,NA,NA,"Henderson,Gerald - Jefferson,Al","1610612766","CHA","62","24","38","0.387","1353","98.5","100","-1.5","0.611","2.13","18","0.176","0.817","0.488","0.112","0.469","0.508","95.48","0.498",2
"113","Lineups","202681 "," 202684",NA,NA,NA,"Irving,Kyrie - Thompson,Tristan","1610612739","CLE","75","52","23","0.693","1353","112.4","106.8","5.6","0.543","1.68","16.2","0.288","0.73","0.509","0.129","0.519","0.563","94.65","0.521",2
"114","Lineups","201572 "," 101114",NA,NA,NA,"Lopez,Brook - Williams,Deron","1610612751","BKN","59","31","28","0.525","1352","105.2","103.4","1.8","0.566","1.77","17.3","0.239","0.757","0.496","0.131","0.501","0.538","95.26","0.504",2
"115","Lineups","200768 "," 203082",NA,NA,NA,"Lowry,Kyle - Ross,Terrence","1610612761","TOR","70","43","27","0.614","1346","108.6","107.6","1","0.542","1.69","16.8","0.255","0.733","0.497","0.132","0.518","0.555","96.22","0.502",2
"116","Lineups","201609 "," 202693",NA,NA,NA,"Dragic,Goran - Morris,Markieff","1610612756","PHX","52","29","23","0.558","1344","106.3","99.8","6.5","0.513","1.38","16.1","0.247","0.738","0.499","0.154","0.525","0.559","100.11","0.539",2
"117","Lineups","201942 "," 202685",NA,NA,NA,"DeRozan,DeMar - Valanciunas,Jonas","1610612761","TOR","58","35","23","0.603","1342","104.3","103.4","0.9","0.538","1.4","16","0.231","0.747","0.498","0.15","0.505","0.55","94.58","0.5",2
"118","Lineups","201945 "," 202689",NA,NA,NA,"Henderson,Gerald - Walker,Kemba","1610612766","CHA","59","20","39","0.339","1342","96.6","100.2","-3.6","0.563","1.78","15.9","0.212","0.806","0.5","0.117","0.448","0.491","95.45","0.477",2
"119","Lineups","200752 "," 201574",NA,NA,NA,"Gay,Rudy - Thompson,Jason","1610612758","SAC","67","25","42","0.373","1330","103","104.9","-1.9","0.522","1.35","15.6","0.234","0.762","0.505","0.15","0.5","0.543","97.33","0.491",2
"120","Lineups","2199 "," 1717",NA,NA,NA,"Chandler,Tyson - Nowitzki,Dirk","1610612742","DAL","72","44","28","0.611","1326","109.1","105.7","3.4","0.579","1.8","18","0.239","0.749","0.488","0.135","0.525","0.561","96.13","0.523",2
"121","Lineups","2200 "," 201565",NA,NA,NA,"Gasol,Pau - Rose,Derrick","1610612741","CHI","51","33","18","0.647","1326","105.2","99.7","5.4","0.594","1.65","17.2","0.265","0.733","0.51","0.141","0.493","0.537","97.26","0.545",2
"122","Lineups","202710 "," 201149",NA,NA,NA,"Butler,Jimmy - Noah,Joakim","1610612741","CHI","51","30","21","0.588","1324","104.5","100.7","3.7","0.63","1.67","17.6","0.285","0.738","0.513","0.145","0.482","0.528","95.42","0.538",2
"123","Lineups","201600 "," 203076",NA,NA,NA,"Asik,Omer - Davis,Anthony","1610612740","NOP","63","37","26","0.587","1321","105.1","100.5","4.6","0.625","1.73","18.8","0.274","0.784","0.529","0.15","0.51","0.54","93.88","0.53",2
"124","Lineups","201980 "," 2225",NA,NA,NA,"Green,Danny - Parker,Tony","1610612759","SAS","68","48","20","0.706","1313","109","100.8","8.2","0.606","1.89","19.1","0.223","0.772","0.507","0.136","0.535","0.569","96.17","0.551",2
"125","Lineups","201954 "," 200752",NA,NA,NA,"Collison,Darren - Gay,Rudy","1610612758","SAC","44","16","28","0.364","1310","108.3","103.4","4.9","0.521","1.26","15.5","0.268","0.761","0.53","0.161","0.52","0.574","98.64","0.533",2
"126","Lineups","202339 "," 201609",NA,NA,NA,"Bledsoe,Eric - Dragic,Goran","1610612756","PHX","51","29","22","0.569","1309","105.8","101.4","4.4","0.511","1.34","15.9","0.247","0.729","0.496","0.156","0.522","0.558","99.78","0.528",2
"127","Lineups","203952 "," 201152",NA,NA,NA,"Wiggins,Andrew - Young,Thaddeus","1610612750","MIN","48","10","38","0.208","1307","101","106.8","-5.8","0.598","1.48","17","0.284","0.724","0.497","0.156","0.475","0.521","96.46","0.474",2
"128","Lineups","101106 "," 202691",NA,NA,NA,"Bogut,Andrew - Thompson,Klay","1610612744","GSW","63","55","8","0.873","1306","113.4","95.8","17.5","0.669","2.03","20.9","0.226","0.776","0.513","0.143","0.568","0.595","100.04","0.59",2
"129","Lineups","203082 "," 202685",NA,NA,NA,"Ross,Terrence - Valanciunas,Jonas","1610612761","TOR","79","46","33","0.582","1296","106.6","109","-2.4","0.556","1.66","17.1","0.242","0.75","0.503","0.137","0.514","0.551","94.54","0.485",2
"130","Lineups","203496 "," 203457",NA,NA,NA,"Covington,Robert - Noel,Nerlens","1610612755","PHI","65","18","47","0.277","1289","94.4","99.2","-4.8","0.631","1.3","16.5","0.235","0.729","0.474","0.169","0.469","0.501","97.15","0.458",2
"131","Lineups","201600 "," 201569",NA,NA,NA,"Asik,Omer - Gordon,Eric","1610612740","NOP","55","33","22","0.6","1273","105.3","101.8","3.5","0.632","1.73","18.5","0.274","0.773","0.523","0.148","0.506","0.538","92.67","0.521",2
"132","Lineups","101106 "," 203110",NA,NA,NA,"Bogut,Andrew - Green,Draymond","1610612744","GSW","64","55","9","0.859","1271","113.2","95.1","18.1","0.67","1.99","20.9","0.226","0.774","0.512","0.145","0.57","0.595","100.19","0.596",2
"133","Lineups","201587 "," 201577",NA,NA,NA,"Batum,Nicolas - Lopez,Robin","1610612757","POR","51","33","18","0.647","1270","107.6","103.1","4.5","0.566","1.74","17.2","0.249","0.76","0.518","0.132","0.51","0.549","95.78","0.533",2
"134","Lineups","201954 "," 203463",NA,NA,NA,"Collison,Darren - McLemore,Ben","1610612758","SAC","45","16","29","0.356","1258","106","102.6","3.4","0.532","1.25","15.7","0.247","0.764","0.524","0.164","0.516","0.568","98.73","0.526",2
"135","Lineups","2200 "," 201149",NA,NA,NA,"Gasol,Pau - Noah,Joakim","1610612741","CHI","63","37","26","0.587","1258","103.2","100.4","2.8","0.631","1.73","17.8","0.263","0.748","0.508","0.141","0.485","0.526","96.39","0.527",2
"136","Lineups","203078 "," 1718",NA,NA,NA,"Beal,Bradley - Pierce,Paul","1610612764","WAS","57","31","26","0.544","1256","105.6","98.4","7.2","0.641","1.74","19.4","0.226","0.798","0.512","0.152","0.528","0.559","97.57","0.544",2
"137","Lineups","101161 "," 202685",NA,NA,NA,"Johnson,Amir - Valanciunas,Jonas","1610612761","TOR","72","42","30","0.583","1254","103.9","105","-1.1","0.572","1.55","17.3","0.239","0.737","0.5","0.148","0.508","0.544","94.78","0.49",2
"138","Lineups","101161 "," 203082",NA,NA,NA,"Johnson,Amir - Ross,Terrence","1610612761","TOR","73","43","30","0.589","1252","107.5","106.9","0.6","0.58","1.73","17.8","0.251","0.748","0.508","0.138","0.522","0.555","95.43","0.499",2
"139","Lineups","201942 "," 101161",NA,NA,NA,"DeRozan,DeMar - Johnson,Amir","1610612761","TOR","53","32","21","0.604","1251","105.3","102.9","2.4","0.561","1.58","16.6","0.249","0.737","0.5","0.14","0.501","0.543","95.09","0.503",2
"140","Lineups","202335 "," 202349",NA,NA,NA,"Patterson,Patrick - Vasquez,Greivis","1610612761","TOR","81","49","32","0.605","1246","110.3","104","6.3","0.563","1.79","16.4","0.254","0.73","0.483","0.122","0.508","0.556","95.08","0.514",2
"141","Lineups","203957 "," 203497",NA,NA,NA,"Exum,Dante - Gobert,Rudy","1610612762","UTA","82","38","44","0.463","1243","99.5","98","1.4","0.579","1.18","15.7","0.304","0.773","0.539","0.181","0.482","0.518","91.53","0.513",2
"142","Lineups","2544 "," 202684",NA,NA,NA,"James,LeBron - Thompson,Tristan","1610612739","CLE","69","50","19","0.725","1236","113.4","102.2","11.2","0.522","1.51","15.5","0.286","0.754","0.525","0.136","0.529","0.576","94.66","0.556",2
"143","Lineups","201587 "," 202083",NA,NA,NA,"Batum,Nicolas - Matthews,Wesley","1610612757","POR","53","34","19","0.642","1234","107.1","99.5","7.7","0.563","1.71","16.7","0.254","0.761","0.511","0.13","0.504","0.543","97.96","0.544",2
"144","Lineups","202340 "," 203092",NA,NA,NA,"Bradley,Avery - Zeller,Tyler","1610612738","BOS","77","37","40","0.481","1233","101.3","101.6","-0.4","0.63","1.9","19.1","0.23","0.748","0.494","0.136","0.497","0.525","98.79","0.5",2
"145","Lineups","203114 "," 2585",NA,NA,NA,"Middleton,Khris - Pachulia,Zaza","1610612749","MIL","69","33","36","0.478","1233","108.1","93.9","14.2","0.641","1.66","19.2","0.292","0.76","0.528","0.161","0.524","0.561","96.06","0.592",2
"146","Lineups","203500 "," 201566",NA,NA,NA,"Adams,Steven - Westbrook,Russell","1610612760","OKC","56","33","23","0.589","1228","105.9","102.9","2.9","0.516","1.36","15.2","0.318","0.764","0.541","0.151","0.493","0.534","98.64","0.512",2
"147","Lineups","200746 "," 201577",NA,NA,NA,"Aldridge,LaMarcus - Lopez,Robin","1610612757","POR","53","37","16","0.698","1227","107.3","103.1","4.2","0.562","1.7","17.1","0.243","0.761","0.515","0.135","0.511","0.551","95.81","0.534",2
"148","Lineups","201579 "," 2561",NA,NA,NA,"Hibbert,Roy - West,David","1610612754","IND","62","29","33","0.468","1224","99.8","101","-1.2","0.616","1.67","17.6","0.226","0.766","0.5","0.142","0.479","0.518","94.04","0.507",2
"149","Lineups","2754 "," 201188",NA,NA,NA,"Allen,Tony - Gasol,Marc","1610612763","MEM","63","46","17","0.73","1218","107.1","97.6","9.6","0.57","1.55","17.2","0.252","0.765","0.517","0.148","0.512","0.56","94.97","0.561",2
"150","Lineups","2207 "," 203486",NA,NA,NA,"Johnson,Joe - Plumlee,Mason","1610612751","BKN","76","36","40","0.474","1217","103.7","108.7","-4.9","0.584","1.71","17.8","0.228","0.725","0.476","0.14","0.514","0.54","92.77","0.473",2
"151","Lineups","202710 "," 201565",NA,NA,NA,"Butler,Jimmy - Rose,Derrick","1610612741","CHI","45","28","17","0.622","1216","105.3","102.3","2.9","0.591","1.62","17.1","0.263","0.737","0.511","0.141","0.493","0.539","97.25","0.537",2
"152","Lineups","101127 "," 203486",NA,NA,NA,"Jack,Jarrett - Plumlee,Mason","1610612751","BKN","79","35","44","0.443","1211","99.8","108.8","-9","0.566","1.44","16.6","0.231","0.711","0.478","0.151","0.495","0.526","94.1","0.455",2
"153","Lineups","203507 "," 2585",NA,NA,NA,"Antetokounmpo,Giannis - Pachulia,Zaza","1610612749","MIL","72","34","38","0.472","1210","103.1","98.5","4.5","0.632","1.43","18.1","0.284","0.753","0.518","0.173","0.502","0.544","95.49","0.533",2
"154","Lineups","202681 "," 2747",NA,NA,NA,"Irving,Kyrie - Smith,J.R.","1610612739","CLE","43","34","9","0.791","1203","111","103.1","7.9","0.56","1.56","17","0.271","0.73","0.509","0.147","0.537","0.571","96.24","0.535",2
"155","Lineups","2430 "," 202391",NA,NA,NA,"Boozer,Carlos - Lin,Jeremy","1610612747","LAL","68","18","50","0.265","1202","101.3","109.4","-8.2","0.578","1.53","16.5","0.258","0.761","0.504","0.145","0.477","0.521","97.63","0.452",2
"156","Lineups","202689 "," 101107",NA,NA,NA,"Walker,Kemba - Williams,Marvin","1610612766","CHA","60","21","39","0.35","1201","98.5","102.8","-4.3","0.519","1.83","15","0.203","0.799","0.486","0.106","0.457","0.498","95.49","0.468",2
"157","Lineups","1717 "," 202718",NA,NA,NA,"Nowitzki,Dirk - Parsons,Chandler","1610612742","DAL","62","38","24","0.613","1195","110.8","105.9","4.8","0.578","1.89","18.2","0.239","0.745","0.485","0.13","0.533","0.567","96.91","0.528",2
"158","Lineups","2744 "," 202689",NA,NA,NA,"Jefferson,Al - Walker,Kemba","1610612766","CHA","45","14","31","0.311","1193","97.9","104.8","-6.9","0.581","2","16.8","0.202","0.803","0.486","0.11","0.458","0.497","94.46","0.461",2
"159","Lineups","201980 "," 202695",NA,NA,NA,"Green,Danny - Leonard,Kawhi","1610612759","SAS","64","46","18","0.719","1190","111.7","95.7","16.1","0.6","1.98","19","0.235","0.778","0.52","0.131","0.539","0.576","96.19","0.592",2
"160","Lineups","101162 "," 2403",NA,NA,NA,"Gortat,Marcin - Hilario,Nene","1610612764","WAS","67","37","30","0.552","1189","103.3","95.7","7.6","0.659","1.7","19.7","0.229","0.801","0.52","0.159","0.518","0.549","96.65","0.555",2
"161","Lineups","202710 "," 2399",NA,NA,NA,"Butler,Jimmy - Dunleavy,Mike","1610612741","CHI","48","33","15","0.688","1185","105.7","100.7","4.9","0.637","1.86","18.3","0.261","0.743","0.509","0.134","0.495","0.537","94.55","0.553",2
"162","Lineups","202340 "," 203096",NA,NA,NA,"Bradley,Avery - Sullinger,Jared","1610612738","BOS","56","25","31","0.446","1183","99","103.8","-4.8","0.603","1.66","17.7","0.234","0.756","0.492","0.143","0.486","0.514","98.58","0.469",2
"163","Lineups","2403 "," 1718",NA,NA,NA,"Hilario,Nene - Pierce,Paul","1610612764","WAS","60","32","28","0.533","1182","104.5","97","7.4","0.647","1.67","19.2","0.23","0.801","0.519","0.157","0.52","0.554","97.3","0.558",2
"164","Lineups","203507 "," 202688",NA,NA,NA,"Antetokounmpo,Giannis - Knight,Brandon","1610612749","MIL","52","29","23","0.558","1179","100.6","101.3","-0.7","0.591","1.25","16.9","0.26","0.721","0.496","0.18","0.499","0.541","97.99","0.502",2
"165","Lineups","101112 "," 203506",NA,NA,NA,"Frye,Channing - Oladipo,Victor","1610612753","ORL","64","20","44","0.313","1174","102.1","110.4","-8.2","0.525","1.44","16","0.227","0.767","0.483","0.147","0.505","0.534","95.84","0.436",2
"166","Lineups","101138 "," 202340",NA,NA,NA,"Bass,Brandon - Bradley,Avery","1610612738","BOS","75","37","38","0.493","1173","96.8","102.7","-5.9","0.629","1.69","17.7","0.224","0.761","0.489","0.141","0.467","0.503","98.07","0.465",2
"167","Lineups","201976 "," 202700",NA,NA,NA,"Beverley,Patrick - Motiejunas,Donatas","1610612745","HOU","56","35","21","0.625","1171","102.6","102.4","0.2","0.615","1.34","17","0.267","0.746","0.5","0.172","0.507","0.543","98.05","0.483",2
"168","Lineups","202339 "," 203458",NA,NA,NA,"Bledsoe,Eric - Len,Alex","1610612756","PHX","67","34","33","0.507","1167","103.1","100.3","2.9","0.532","1.32","16.2","0.244","0.753","0.504","0.161","0.512","0.546","100.33","0.52",2
"169","Lineups","202349 "," 101150",NA,NA,NA,"Vasquez,Greivis - Williams,Lou","1610612761","TOR","80","48","32","0.6","1164","111.3","104.1","7.2","0.553","1.77","16.4","0.247","0.726","0.481","0.123","0.518","0.565","95.99","0.517",2
"170","Lineups","202325 "," 202391",NA,NA,NA,"Johnson,Wesley - Lin,Jeremy","1610612747","LAL","65","16","49","0.246","1140","104","111.5","-7.5","0.578","1.6","17.1","0.261","0.763","0.504","0.144","0.493","0.534","97.34","0.461",2
"171","Lineups","2772 "," 1891",NA,NA,NA,"Ariza,Trevor - Terry,Jason","1610612745","HOU","75","51","24","0.68","1130","100.8","98","2.8","0.606","1.23","16.1","0.262","0.735","0.499","0.174","0.496","0.535","99.64","0.51",2
"172","Lineups","202323 "," 203092",NA,NA,NA,"Turner,Evan - Zeller,Tyler","1610612738","BOS","82","40","42","0.488","1125","97.4","103.4","-6","0.618","1.8","18.1","0.245","0.743","0.494","0.137","0.468","0.499","97.72","0.468",2
"173","Lineups","201167 "," 202702",NA,NA,NA,"Afflalo,Arron - Faried,Kenneth","1610612743","DEN","49","20","29","0.408","1123","103.5","106.1","-2.6","0.589","1.6","16.9","0.282","0.78","0.524","0.144","0.487","0.525","98.23","0.481",2
"174","Lineups","101112 "," 202696",NA,NA,NA,"Frye,Channing - Vucevic,Nikola","1610612753","ORL","62","18","44","0.29","1118","99.9","110.5","-10.6","0.551","1.46","16.5","0.223","0.767","0.475","0.15","0.494","0.523","96.42","0.425",2
"175","Lineups","202694 "," 202693",NA,NA,NA,"Morris,Marcus - Morris,Markieff","1610612756","PHX","78","38","40","0.487","1114","103.8","103.8","0","0.539","1.46","16.6","0.229","0.749","0.494","0.15","0.515","0.547","97.5","0.504",2
"176","Lineups","201945 "," 101107",NA,NA,NA,"Henderson,Gerald - Williams,Marvin","1610612766","CHA","74","31","43","0.419","1111","98.6","100.5","-1.9","0.557","1.92","16.1","0.169","0.816","0.488","0.108","0.468","0.508","95.81","0.489",2
"177","Lineups","203084 "," 101106",NA,NA,NA,"Barnes,Harrison - Bogut,Andrew","1610612744","GSW","66","57","9","0.864","1110","111.5","94.7","16.8","0.673","2","21.1","0.213","0.778","0.509","0.146","0.568","0.59","100.16","0.588",2
"178","Lineups","203076 "," 201950",NA,NA,NA,"Davis,Anthony - Holiday,Jrue","1610612740","NOP","39","20","19","0.513","1109","109.5","103.8","5.7","0.578","1.89","18","0.263","0.762","0.513","0.13","0.518","0.555","95.49","0.535",2
"179","Lineups","201939 "," 2738",NA,NA,NA,"Curry,Stephen - Iguodala,Andre","1610612744","GSW","76","64","12","0.842","1102","115.2","96.7","18.5","0.654","2.04","19.7","0.262","0.758","0.515","0.134","0.551","0.589","103.08","0.615",2
"180","Lineups","203500 "," 201586",NA,NA,NA,"Adams,Steven - Ibaka,Serge","1610612760","OKC","52","27","25","0.519","1101","104","101.1","2.8","0.557","1.35","16.3","0.285","0.756","0.534","0.162","0.501","0.542","96.22","0.518",2
"181","Lineups","202710 "," 201959",NA,NA,NA,"Butler,Jimmy - Gibson,Taj","1610612741","CHI","54","32","22","0.593","1098","106","102.8","3.2","0.561","1.53","15.9","0.295","0.737","0.522","0.14","0.483","0.534","93.67","0.533",2
"182","Lineups","203957 "," 202330",NA,NA,NA,"Exum,Dante - Hayward,Gordon","1610612762","UTA","76","35","41","0.461","1095","104.1","96.8","7.3","0.596","1.31","16.8","0.304","0.779","0.549","0.176","0.507","0.543","91.32","0.554",2
"183","Lineups","203095 "," 202699",NA,NA,NA,"Fournier,Evan - Harris,Tobias","1610612753","ORL","50","16","34","0.32","1089","101.1","107.2","-6","0.55","1.36","16.5","0.202","0.766","0.484","0.159","0.513","0.545","96.02","0.454",2
"184","Lineups","101187 "," 101127",NA,NA,NA,"Anderson,Alan - Jack,Jarrett","1610612751","BKN","72","33","39","0.458","1087","96.7","103","-6.3","0.504","1.19","14.2","0.217","0.74","0.484","0.152","0.471","0.512","96.07","0.459",2
"185","Lineups","101112 "," 203901",NA,NA,NA,"Frye,Channing - Payton,Elfrid","1610612753","ORL","72","22","50","0.306","1087","101.8","107.3","-5.5","0.533","1.48","16.2","0.235","0.752","0.482","0.145","0.503","0.528","96.54","0.452",2
"186","Lineups","202711 "," 2207",NA,NA,NA,"Bogdanovic,Bojan - Johnson,Joe","1610612751","BKN","69","31","38","0.449","1086","106.2","111.7","-5.5","0.567","1.72","17.1","0.238","0.714","0.476","0.133","0.505","0.546","94.03","0.472",2
"187","Lineups","2754 "," 2216",NA,NA,NA,"Allen,Tony - Randolph,Zach","1610612763","MEM","56","42","14","0.75","1085","108.7","97.6","11.1","0.563","1.6","17.2","0.269","0.763","0.524","0.144","0.512","0.56","94.45","0.572",2
"188","Lineups","200768 "," 202335",NA,NA,NA,"Lowry,Kyle - Patterson,Patrick","1610612761","TOR","69","43","26","0.623","1082","109.4","104.9","4.4","0.52","1.71","15.2","0.272","0.726","0.492","0.118","0.494","0.544","97.27","0.517",2
"189","Lineups","201166 "," 2200",NA,NA,NA,"Brooks,Aaron - Gasol,Pau","1610612741","CHI","76","47","29","0.618","1081","105.7","103.3","2.4","0.605","1.71","16.8","0.249","0.736","0.5","0.131","0.485","0.539","95.63","0.527",2
"190","Lineups","201567 "," 202684",NA,NA,NA,"Love,Kevin - Thompson,Tristan","1610612739","CLE","75","50","25","0.667","1081","110.1","102.6","7.5","0.558","1.67","16","0.298","0.74","0.519","0.129","0.5","0.549","94.21","0.539",2
"191","Lineups","2754 "," 201144",NA,NA,NA,"Allen,Tony - Conley,Mike","1610612763","MEM","57","41","16","0.719","1073","109","97.4","11.6","0.556","1.59","16.9","0.264","0.758","0.516","0.143","0.514","0.563","94.77","0.569",2
"192","Lineups","2399 "," 201149",NA,NA,NA,"Dunleavy,Mike - Noah,Joakim","1610612741","CHI","52","32","20","0.615","1065","103.6","102.2","1.4","0.664","1.88","18.8","0.255","0.762","0.509","0.138","0.49","0.529","94.57","0.518",2
"193","Lineups","203458 "," 202693",NA,NA,NA,"Len,Alex - Morris,Markieff","1610612756","PHX","68","35","33","0.515","1063","102.8","98.4","4.4","0.521","1.27","16","0.255","0.76","0.513","0.166","0.514","0.544","100.19","0.526",2
